Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
Mật tịch Kiếm Côn Lôn (sơ)	6423	1	14	20	1	0	1											7	1000		
Mật tịch Chùy Minh Giáo (sơ)	6424	1	14	21	1	0	1											7	1000		
Mật tịch Kiếm Minh Giáo (sơ)	6425	1	14	22	1	0	1											7	1000		
Mật tịch Chỉ Đoàn Thị (sơ)	6426	1	14	23	1	0	1											7	1000		
Mật tịch Khí Đoàn Thị (sơ)	6427	1	14	24	1	0	1											7	1000		
Mật tịch Đao Thiếu Lâm (trung)	6428	1	14	1	2	0	1											7	1000		
Mật tịch Côn Thiếu Lâm (trung)	6429	1	14	2	2	0	1											7	1000		
Mật tịch Thương Thiên Vương (trung)	6430	1	14	3	2	0	1											7	1000		
Mật tịch Chùy Thiên Vương (trung)	6431	1	14	4	2	0	1											7	1000		
Mật tịch Hãm Tĩnh Đường Môn (trung)	6432	1	14	5	2	0	1											7	1000		
Mật tịch Tụ Tiễn Đường Môn (trung)	6433	1	14	6	2	0	1											7	1000		
Mật tịch Đao Ngũ Độc (trung)	6434	1	14	7	2	0	1											7	1000		
Mật tịch Chưởng Ngũ Độc (trung)	6435	1	14	8	2	0	1											7	1000		
Mật tịch Chưởng Nga My (trung)	6436	1	14	9	2	0	1											7	1000		
Mật tịch Phụ Trợ Nga My (trung)	6437	1	14	10	2	0	1											7	1000		
Mật tịch Kiếm Thúy Yên (trung)	6438	1	14	11	2	0	1											7	1000		
Mật tịch Đao Thúy Yên (trung)	6439	1	14	12	2	0	1											7	1000		
Mật tịch Chưởng Cái Bang (trung)	6440	1	14	13	2	0	1											7	1000		
Mật tịch Côn Cái Bang (trung)	6441	1	14	14	2	0	1											7	1000		
Mật tịch Chiến Nhẫn (trung)	6442	1	14	15	2	0	1											7	1000		
Mật tịch Ma Nhẫn (trung)	6443	1	14	16	2	0	1											7	1000		
Mật tịch Khí Võ Đang (trung)	6444	1	14	17	2	0	1											7	1000		
Mật tịch Kiếm Võ Đang (trung)	6445	1	14	18	2	0	1											7	1000		
Mật tịch Đao Côn Lôn (trung)	6446	1	14	19	2	0	1											7	1000		
Mật tịch Kiếm Côn Lôn (trung)	6447	1	14	20	2	0	1											7	1000		
Mật tịch Chùy Minh Giáo (trung)	6448	1	14	21	2	0	1											7	1000		
Mật tịch Kiếm Minh Giáo (trung)	6449	1	14	22	2	0	1											7	1000		
Mật tịch Chỉ Đoàn Thị (trung)	6450	1	14	23	2	0	1											7	1000		
Mật tịch Khí Đoàn Thị (trung)	6451	1	14	24	2	0	1											7	1000		
Mật tịch Đao Thiếu Lâm (cao)	6452	1	14	1	3	0	1											7	1000		
Mật tịch Côn Thiếu Lâm (cao)	6453	1	14	2	3	0	1											7	1000		
Mật tịch Thương Thiên Vương (cao)	6454	1	14	3	3	0	1											7	1000		
Mật tịch Chùy Thiên Vương (cao)	6455	1	14	4	3	0	1											7	1000		
Mật tịch Hãm Tĩnh Đường Môn (cao)	6456	1	14	5	3	0	1											7	1000		
Mật tịch Tụ Tiễn Đường Môn (cao)	6457	1	14	6	3	0	1											7	1000		
Mật tịch Đao Ngũ Độc (cao)	6458	1	14	7	3	0	1											7	1000		
Mật tịch Chưởng Ngũ Độc (cao)	6459	1	14	8	3	0	1											7	1000		
Mật tịch Chưởng Nga My (cao)	6460	1	14	9	3	0	1											7	1000		
Mật tịch Phụ Trợ Nga My (cao)	6461	1	14	10	3	0	1											7	1000		
Mật tịch Kiếm Thúy Yên (cao)	6462	1	14	11	3	0	1											7	1000		
Mật tịch Đao Thúy Yên (cao)	6463	1	14	12	3	0	1											7	1000		
Mật tịch Chưởng Cái Bang (cao)	6464	1	14	13	3	0	1											7	1000		
Mật tịch Côn Cái Bang (cao)	6465	1	14	14	3	0	1											7	1000		
Mật tịch Chiến Nhẫn (cao)	6466	1	14	15	3	0	1											7	1000		
Mật tịch Ma Nhẫn (cao)	6467	1	14	16	3	0	1											7	1000		
Mật tịch Khí Võ Đang (cao)	6468	1	14	17	3	0	1											7	1000		
Mật tịch Kiếm Võ Đang (cao)	6469	1	14	18	3	0	1											7	1000		
Mật tịch Đao Côn Lôn (cao)	6470	1	14	19	3	0	1											7	1000		
Mật tịch Kiếm Côn Lôn (cao)	6471	1	14	20	3	0	1											7	1000		
Mật tịch Chùy Minh Giáo (cao)	6472	1	14	21	3	0	1											7	1000		
Mật tịch Kiếm Minh Giáo (cao)	6473	1	14	22	3	0	1											7	1000		
Mật tịch Chỉ Đoàn Thị (cao)	6474	1	14	23	3	0	1											7	1000		
Mật tịch Khí Đoàn Thị (cao)	6475	1	14	24	3	0	1											7	1000		
[Chân nguyên] Diệp Tịnh	6476	1	24	1	1	1	1											7	5000		
[Chân nguyên] Bảo Ngọc	6477	1	24	2	1	1	1											7	5000		
[Chân nguyên] Hạ Tiểu Sảnh	6478	1	24	3	1	1	1											7	5000		
[Chân nguyên] Oanh Oanh	6479	1	24	4	1	1	1											7	5000		
[Chân nguyên] Mộc Siêu	6480	1	24	5	1	1	1											7	5000		
[Chân nguyên] Tử Uyển	6481	1	24	6	1	1	1											7	5000		
[Chân nguyên] Tần Trọng	6482	1	24	7	1	1	1											7	5000		
[Thánh Linh]Kim Quang Phát Hoạt	6483	1	27	1	1	1	1											7	5000		
[Thánh Linh]Mộc Tinh Nhân Dã 	6484	1	27	2	1	2	1											7	5000		
[Thánh Linh]Thủy Tức Hàn Long	6485	1	27	3	1	3	1											7	5000		
[Thánh Linh]Hỏa Thiên Nhất Thống 	6486	1	27	4	1	4	1											7	5000		
[Thánh Linh]Thổ Khiếu Vân Vân	6487	1	27	5	1	5	1											7	5000		
Kim Lan Chử-Tín Vật chưởng môn	6488	1	18	16	1	1	1											7	5000		
Khổng Tước Vũ-Tín Vật chưởng môn	6489	1	18	16	2	2	1											7	5000		
Tầm Tri Âm-Tín Vật chưởng môn	6490	1	18	16	3	3	1											7	5000		
Vạn Niên Túy-Tín Vật chưởng môn	6491	1	18	16	4	4	1											7	5000		
Ti Trúc Dẫn-Tín Vật chưởng môn	6492	1	18	16	5	5	1											7	5000		
Túi Quà Sự Kiện 1	6493	18	1	3008	1	1												8	1		
Túi Quà Sự Kiện 1 x3	6494	18	1	3008	2	1	1													3	1
Thẻ Sát Thần 1	6495	18	1	3011	1	1								20160				8	100		
Thẻ Sát Thần 1	6496	18	1	3011	1	1	1							20160						3	28
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6497	4	9	2070	10	1	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6498	4	9	2071	10	2	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6499	4	9	2072	10	3	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6500	4	9	2073	10	4	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6501	4	9	2074	10	5	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6502	4	9	2075	10	1	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6503	4	9	2076	10	2	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6504	4	9	2077	10	3	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6505	4	9	2078	10	4	1											9	1		
Mạn Đà Anh Hùng Khôi Nhất Phẩm	6506	4	9	2079	10	5	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6507	4	3	2070	10	5	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6508	4	3	2071	10	3	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6509	4	3	2072	10	1	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6510	4	3	2073	10	2	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6511	4	3	2074	10	4	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6512	4	3	2075	10	5	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6513	4	3	2076	10	3	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6514	4	3	2077	10	1	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6515	4	3	2078	10	2	1											9	1		
Mạn Đà Thanh Long Giáp Nhất Phẩm	6516	4	3	2079	10	4	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6517	4	8	2070	10	4	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6518	4	8	2071	10	1	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6519	4	8	2072	10	5	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6520	4	8	2073	10	3	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6521	4	8	2074	10	2	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6522	4	8	2075	10	4	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6523	4	8	2076	10	1	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6524	4	8	2077	10	5	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6525	4	8	2078	10	3	1											9	1		
Mạn Đà Yêu Trụy Nhất Phẩm	6526	4	8	2079	10	2	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6527	4	10	2070	10	2	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6528	4	10	2071	10	5	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6529	4	10	2072	10	4	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6530	4	10	2073	10	1	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6531	4	10	2074	10	3	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6532	4	10	2075	10	2	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6533	4	10	2076	10	5	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6534	4	10	2077	10	4	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6535	4	10	2078	10	1	1											9	1		
Mạn Đà Vân Thủ Nhất Phẩm	6536	4	10	2079	10	3	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6537	4	7	2070	10	3	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6538	4	7	2071	10	4	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6539	4	7	2072	10	2	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6540	4	7	2073	10	5	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6541	4	7	2074	10	1	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6542	4	7	2075	10	3	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6543	4	7	2076	10	4	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6544	4	7	2077	10	2	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6545	4	7	2078	10	5	1											9	1		
Mạn Đà Hành Vân Nhất Phẩm	6546	4	7	2079	10	1	1											9	1		
Mạn Đà Hoa Liên Nhất Phẩm	6547	4	5	2070	10	2	1											9	1		
Mạn Đà Hoa Liên Nhất Phẩm	6548	4	5	2071	10	5	1											9	1		
Mạn Đà Hoa Liên Nhất Phẩm	6549	4	5	2072	10	4	1											9	1		
Mạn Đà Hoa Liên Nhất Phẩm	6550	4	5	2073	10	1	1											9	1		
Mạn Đà Hoa Liên Nhất Phẩm	6551	4	5	2074	10	3	1											9	1		
Thanh Long Sát Thần Giới	6552	4	4	2070	10	4	1											9	1		
Thanh Long Sát Thần Giới	6553	4	4	2071	10	1	1											9	1		
Thanh Long Sát Thần Giới	6554	4	4	2072	10	5	1											9	1		
Thanh Long Sát Thần Giới	6555	4	4	2073	10	3	1											9	1		
Thanh Long Sát Thần Giới	6556	4	4	2074	10	2	1											9	1		
Mạn Đà Bạch Vân Thù Nhất Phẩm	6557	4	11	2070	10	2	1											9	1		
Mạn Đà Bạch Vân Thù Nhất Phẩm	6558	4	11	2071	10	5	1											9	1		
Mạn Đà Bạch Vân Thù Nhất Phẩm	6559	4	11	2072	10	4	1											9	1		
Mạn Đà Bạch Vân Thù Nhất Phẩm	6560	4	11	2073	10	1	1											9	1		
Mạn Đà Bạch Vân Thù Nhất Phẩm	6561	4	11	2074	10	3	1											9	1		
Mạn Đà Thanh Long Kỳ Nhất Phẩm	6562	4	6	2070	10	3	1											9	1		
Mạn Đà Thanh Long Kỳ Nhất Phẩm	6563	4	6	2071	10	4	1											9	1		
Mạn Đà Thanh Long Kỳ Nhất Phẩm	6564	4	6	2072	10	2	1											9	1		
Mạn Đà Thanh Long Kỳ Nhất Phẩm	6565	4	6	2073	10	5	1											9	1		
Mạn Đà Thanh Long Kỳ Nhất Phẩm	6566	4	6	2074	10	1	1											9	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6567	4	9	2080	10	1	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6568	4	9	2081	10	2	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6569	4	9	2082	10	3	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6570	4	9	2083	10	4	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6571	4	9	2084	10	5	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6572	4	9	2085	10	1	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6573	4	9	2086	10	2	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6574	4	9	2087	10	3	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6575	4	9	2088	10	4	1											10	1		
Mạn Đà Anh Hùng Khôi Nhị Phẩm	6576	4	9	2089	10	5	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6577	4	3	2080	10	5	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6578	4	3	2081	10	3	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6579	4	3	2082	10	1	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6580	4	3	2083	10	2	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6581	4	3	2084	10	4	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6582	4	3	2085	10	5	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6583	4	3	2086	10	3	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6584	4	3	2087	10	1	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6585	4	3	2088	10	2	1											10	1		
Mạn Đà Thanh Long Giáp Nhị Phẩm	6586	4	3	2089	10	4	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6587	4	8	2080	10	4	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6588	4	8	2081	10	1	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6589	4	8	2082	10	5	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6590	4	8	2083	10	3	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6591	4	8	2084	10	2	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6592	4	8	2085	10	4	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6593	4	8	2086	10	1	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6594	4	8	2087	10	5	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6595	4	8	2088	10	3	1											10	1		
Mạn Đà Yêu Trụy Nhị Phẩm	6596	4	8	2089	10	2	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6597	4	10	2080	10	2	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6598	4	10	2081	10	5	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6599	4	10	2082	10	4	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6600	4	10	2083	10	1	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6601	4	10	2084	10	3	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6602	4	10	2085	10	2	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6603	4	10	2086	10	5	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6604	4	10	2087	10	4	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6605	4	10	2088	10	1	1											10	1		
Mạn Đà Vân Thủ Nhị Phẩm	6606	4	10	2089	10	3	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6607	4	7	2080	10	3	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6608	4	7	2081	10	4	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6609	4	7	2082	10	2	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6610	4	7	2083	10	5	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6611	4	7	2084	10	1	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6612	4	7	2085	10	3	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6613	4	7	2086	10	4	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6614	4	7	2087	10	2	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6615	4	7	2088	10	5	1											10	1		
Mạn Đà Hành Vân Nhị Phẩm	6616	4	7	2089	10	1	1											10	1		
Mạn Đà Hoa Liên Nhị Phẩm	6617	4	5	2080	10	2	1											10	1		
Mạn Đà Hoa Liên Nhị Phẩm	6618	4	5	2081	10	5	1											10	1		
Mạn Đà Hoa Liên Nhị Phẩm	6619	4	5	2082	10	4	1											10	1		
Mạn Đà Hoa Liên Nhị Phẩm	6620	4	5	2083	10	1	1											10	1		
Mạn Đà Hoa Liên Nhị Phẩm	6621	4	5	2084	10	3	1											10	1		
Thanh Long Sát Thần Giới	6622	4	4	2080	10	4	1											10	1		
Thanh Long Sát Thần Giới	6623	4	4	2081	10	1	1											10	1		
Thanh Long Sát Thần Giới	6624	4	4	2082	10	5	1											10	1		
Thanh Long Sát Thần Giới	6625	4	4	2083	10	3	1											10	1		
Thanh Long Sát Thần Giới	6626	4	4	2084	10	2	1											10	1		
Mạn Đà Bạch Vân Thù Nhị Phẩm	6627	4	11	2080	10	2	1											10	1		
Mạn Đà Bạch Vân Thù Nhị Phẩm	6628	4	11	2081	10	5	1											10	1		
Mạn Đà Bạch Vân Thù Nhị Phẩm	6629	4	11	2082	10	4	1											10	1		
Mạn Đà Bạch Vân Thù Nhị Phẩm	6630	4	11	2083	10	1	1											10	1		
Mạn Đà Bạch Vân Thù Nhị Phẩm	6631	4	11	2084	10	3	1											10	1		
Mạn Đà Thanh Long Kỳ Nhị Phẩm	6632	4	6	2080	10	3	1											10	1		
Mạn Đà Thanh Long Kỳ Nhị Phẩm	6633	4	6	2081	10	4	1											10	1		
Mạn Đà Thanh Long Kỳ Nhị Phẩm	6634	4	6	2082	10	2	1											10	1		
Mạn Đà Thanh Long Kỳ Nhị Phẩm	6635	4	6	2083	10	5	1											10	1		
Mạn Đà Thanh Long Kỳ Nhị Phẩm	6636	4	6	2084	10	1	1											10	1		
Gạo nếp	6637	18	1	3030	1	0	1											7	999		
Đậu xanh	6638	18	1	3030	2	0	1											7	999		
Thịt ba chỉ	6639	18	1	3030	3	0	1											7	999		
Ngôi Sao May Mắn	6640	18	1	3004	2	0	1											11	1		
Rương Vô Cực-Sơ Thành	6641	18	1	3100	1	0	1	14	1	10								12	35		
Khoá Vô Cực	6642	18	1	3100	2	0	1	14	1	10								12	5		
Túi Quà Hành Tẩu Tân Thủ	6643	18	1	3104	1	0	1											13	500		
Bí Ẩn Sát Thầnx10	6644	18	1	3105	1	0	1											13	1		
Túi Danh Vọng Sát Thần 100 Điểm	6645	18	1	3041	3	0	1											13	15		
Túi Lệnh Bài Sát Thần	6646	18	1	3106	1	0	1											13	15		
Bí Ẩn Sát Thầnx10	6647	18	1	3105	1	0	1											14	1		
Túi Lệnh Bài Sát Thần	6648	18	1	3106	1	0	1											14	15		
Túi Danh Vọng Sát Thần 50 Điểm	6649	18	1	3041	2	0	1											12	50		
Túi Danh Vọng Sát Thần 100 Điểm	6650	18	1	3041	3	0	1											12	100		
Thanh Sâm	6651	18	1	3400	2	0	1											7	999		
Hồng Sâm	6652	18	1	3400	3	0	1											12	1		
Hoàng Sâm	6653	18	1	3400	4	0	1											12	2		
Thanh Hạ Quy Thiền Đao	6654	2	1	2500	10	1	1											15	10		
Thanh Hạ Vi Đà Côn	6655	2	1	2501	10	1	1											15	10		
Thanh Hạ Trạm Kim Thương	6656	2	1	2502	10	1	1											15	10		
Thanh Hạ Tứ Hải Chùy	6657	2	1	2503	10	1	1											15	10		
Thanh Hạ U Minh Đao	6658	2	1	2504	10	2	1											15	10		
Thanh Hạ Phệ Ảnh Thủ	6659	2	1	2505	10	2	1											15	10		
Thanh Hạ Bát Hoang Kiếm	6660	2	1	2506	10	2	1											15	10		
Thanh Hạ Khu Hổ Chùy	6661	2	1	2507	10	2	1											15	10		
Thanh Hạ Mạn Tú Kiếm	6662	2	1	2508	10	3	1											15	10		
Thanh Hạ Băng Tước Thủ	6663	2	1	2509	10	3	1											15	10		
Thanh Hạ Nguyệt Hoa Thủ	6664	2	1	2510	10	3	1											15	10		
Thanh Hạ Thiên Long Đao	6665	2	1	2511	10	3	1											15	10		
Thanh Hạ Du Long Thủ	6666	2	1	2512	10	4	1											15	10		
Thanh Hạ Lược Địa Bổng	6667	2	1	2513	10	4	1											15	10		
Thanh Hạ Liêu Nguyên Đao	6668	2	1	2514	10	4	1											15	10		
Thanh Hạ Giang Hải Thương	6669	2	1	2515	10	4	1											15	10		
Thanh Hạ Trấn Nhạc Kiếm	6670	2	1	2516	10	5	1											15	10		
Thanh Hạ Cực Lôi Kiếm	6671	2	1	2517	10	5	1											15	10		
Thanh Hạ Canh Phong Đao	6672	2	1	2518	10	5	1											15	10		
Thanh Hạ Tuyệt Kim Thương	6673	2	1	2519	10	1	1											15	10		
Thanh Hạ Tuyệt Kim Chùy	6674	2	1	2520	10	1	1											15	10		
Thanh Hạ Tuyệt Kim Thủ	6675	2	1	2521	10	1	1											15	10		
Thanh Hạ Tuyệt Kim Bổng	6676	2	1	2522	10	1	1											15	10		
Thanh Hạ Tuyệt Kim Đao	6677	2	1	2523	10	1	1											15	10		
Thanh Hạ Tuyệt Kim Kiếm	6678	2	1	2524	10	1	1											15	10		
Thanh Hạ Tuyệt Kim Đao	6679	2	1	2525	10	1	1											15	10		
Thanh Hạ Tuyệt Kim Kiếm	6680	2	1	2526	10	1	1											15	10		
Thanh Hạ Tuyệt Kim Thủ	6681	2	1	2527	10	1	1											15	10		
Thanh Hạ Tuyệt Mộc Thương	6682	2	1	2528	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Chùy	6683	2	1	2529	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Thủ	6684	2	1	2530	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Bổng	6685	2	1	2531	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Đao	6686	2	1	2532	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Kiếm	6687	2	1	2533	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Thương	6688	2	1	2534	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Đao	6689	2	1	2535	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Kiếm	6690	2	1	2536	10	2	1											15	10		
Thanh Hạ Tuyệt Mộc Thủ	6691	2	1	2537	10	2	1											15	10		
Thanh Hạ Tuyệt Thủy Thương	6692	2	1	2538	10	3	1											15	10		
Thanh Hạ Tuyệt Thủy Chùy	6693	2	1	2539	10	3	1											15	10		
Thanh Hạ Tuyệt Thủy Thủ	6694	2	1	2540	10	3	1											15	10		
Thanh Hạ Tuyệt Thủy Bổng	6695	2	1	2541	10	3	1											15	10		
Thanh Hạ Tuyệt Thủy Đao	6696	2	1	2542	10	3	1											15	10		
Thanh Hạ Tuyệt Thủy Kiếm	6697	2	1	2543	10	3	1											15	10		
Thanh Hạ Tuyệt Thủy Đao	6698	2	1	2544	10	3	1											15	10		
Thanh Hạ Tuyệt Thủy Kiếm	6699	2	1	2545	10	3	1											15	10		
Thanh Hạ Tuyệt Thủy Thủ	6700	2	1	2546	10	3	1											15	10		
Thanh Hạ Tuyệt Hỏa Thương	6701	2	1	2547	10	4	1											15	10		
Thanh Hạ Tuyệt Hỏa Chùy	6702	2	1	2548	10	4	1											15	10		
Thanh Hạ Tuyệt Hỏa Thủ	6703	2	1	2549	10	4	1											15	10		
Thanh Hạ Tuyệt Hỏa Bổng	6704	2	1	2550	10	4	1											15	10		
Thanh Hạ Tuyệt Hỏa Đao	6705	2	1	2551	10	4	1											15	10		
Thanh Hạ Tuyệt Hỏa Kiếm	6706	2	1	2552	10	4	1											15	10		
Thanh Hạ Tuyệt Hỏa Đao	6707	2	1	2553	10	4	1											15	10		
Thanh Hạ Tuyệt Hỏa Kiếm	6708	2	1	2554	10	4	1											15	10		
Thanh Hạ Tuyệt Hỏa Thủ	6709	2	1	2555	10	4	1											15	10		
Thanh Hạ Tuyệt Thổ Thương	6710	2	1	2556	10	5	1											15	10		
Thanh Hạ Tuyệt Thổ Chùy	6711	2	1	2557	10	5	1											15	10		
Thanh Hạ Tuyệt Thổ Thủ	6712	2	1	2558	10	5	1											15	10		
Thanh Hạ Tuyệt Thổ Bổng	6713	2	1	2559	10	5	1											15	10		
Thanh Hạ Tuyệt Thổ Đao	6714	2	1	2560	10	5	1											15	10		
Thanh Hạ Tuyệt Thổ Kiếm	6715	2	1	2561	10	5	1											15	10		
Thanh Hạ Tuyệt Thổ Đao	6716	2	1	2562	10	5	1											15	10		
Thanh Hạ Tuyệt Thổ Kiếm	6717	2	1	2563	10	5	1											15	10		
Thanh Hạ Tuyệt Thổ Thủ	6718	2	1	2564	10	5	1											15	10		
Thanh Hạ Cuồng Lan	6719	2	2	2500	10	2	1											15	10		
Thanh Hạ Khổng Tước Vũ	6720	2	2	2501	10	2	1											15	10		
Thanh Hạ Tuyệt Kim Phi Đao	6721	2	2	2502	10	1	1											15	10		
Thanh Hạ Tuyệt Thủy Phi Đao	6722	2	2	2503	10	3	1											15	10		
Thanh Hạ Tuyệt Hỏa Phi Đao	6723	2	2	2504	10	4	1											15	10		
Thanh Hạ Tuyệt Thổ Phi Đao	6724	2	2	2505	10	5	1											15	10		
Thanh Hạ Tuyệt Kim Cung Tiễn	6725	2	2	2506	10	1	1											15	10		
Thanh Hạ Tuyệt Thủy Cung Tiễn	6726	2	2	2507	10	3	1											15	10		
Thanh Hạ Tuyệt Hỏa Cung Tiễn	6727	2	2	2508	10	4	1											15	10		
Thanh Hạ Tuyệt Thổ Cung Tiễn	6728	2	2	2509	10	5	1											15	10		
Càn Khôn Thất Tinh Khôi	6729	1	26	180	2	0	1											15	35		
Tử Kim Thánh Nữ Mão	6730	1	26	181	2	0	1											15	35		
Như Ý Thanh Hồng Cân	6731	1	26	182	2	0	1											15	35		
Lưu Tiên Thủy Văn Đai	6732	1	26	183	2	0	1											15	35		
Liệt Thạch Quan	6733	1	26	184	2	0	1											15	35		
Thiều Hoa Kết	6734	1	26	185	2	0	1											15	35		
Yến Vân Phát Quan	6735	1	26	186	2	0	1											15	35		
Yến Vân Phát Đái	6736	1	26	187	2	0	1											15	35		
Trấn Bang	6737	1	26	188	2	0	1											15	35		
Trấn Bang	6738	1	26	189	2	0	1											15	35		
Bích Ngân Kết 	6739	1	26	190	2	0	1											15	35		
