key	value
MSG_TONG_CREATE_UNION_ERROR5	存在同名幫會或幫會聯盟！
MSG_TONG_CREATE_UNION_SUCCESS	您創建了一個空的幫會聯盟！
MSG_TONG_JOIN_UNION_ERROR1	您申請加入的聯盟不存在或已被解散！
MSG_TONG_NO_OPRIGHT	你沒有此操作權限！
MSG_ADD_CONTRIBUTION	你獲得了%d點貢獻度
MSG_RIGHT_ASSIGN_NEED_DIRECTOR	對方不是長老，不能授權！
MSG_TONG_TARGET_NOTMEMBER	對方不是本幫會成員！
MSG_TONG_RIGHT_ASSIGN_SUCCESS	你已經成功給玩家：%s 授予了權限！
MSG_TONG_SELF_RIGHT_ASSIGN	你的幫會操作權限已被幫主重新授予！
MSG_TONG_NORIGHT_MEMBER_ONLINE	對方有相應權限的幫主或長老均不在線！
MSG_CANT_SWITCH_HORSE	您太累了，還不能再次上下馬。
MSG_CANT_SWITCH_HORSE_WHEN_SIT	您坐下了，不能夠上馬。
MSG_CANT_SWITCH_HORSE_WHEN_JUMP	您正在使用輕功，不能夠上馬。
MSG_SOMEONE_GIVE_YOU_MONEY	%s給了你一些錢。
MSG_YOU_GIVE_SOMEONE_MONEY	你給了%s一些錢。
MSG_ENCHASER_SUCCESS	寶石鑲嵌操作成功！
MSG_ENCHASER_MAGICATTRIBISFULL	寶石鑲嵌操作失敗！
MSG_ENCHASER_SERIESISSAME	寶石鑲嵌操作失敗！
MSG_ENCHASER_LEVELISFULL	寶石鑲嵌操作失敗！
MSG_ENCHASER_ITEMISINVALID	寶石鑲嵌操作失敗！
MSG_ENCHASER_CONDITIONISVALID	寶石鑲嵌操作失敗！
MSG_ENCHASER_UNCONDITION	寶石鑲嵌操作失敗！
MSG_CANT_STALL_NO_MARK_PRICE	您還沒有對任何物品進行標價！
MSG_CANT_STALL_NO_MARK_SPACE	剩餘空間不足，請重新標價！
MSG_CANT_STALL_NO_ADV	請設置廣告,長度為1-%d字符
MSG_CANT_STALL_DISABLED	不允許擺攤！
MSG_CANT_OFFER_DISABLED	不允許收購！
MSG_CANT_STALL_OUT_TOWN	您只能在城鎮裏進行擺攤！
MSG_CANT_OFFER_OUT_TOWN	您只能在城鎮裏進行收購！
MSG_CANT_STALL_TRADE_OR_HORSE	騎馬、組隊或者交易時不能擺攤！
MSG_CANT_OFFER_TRADE_OR_HORSE	騎馬、組隊或者交易時不能收購！
MSG_CANT_STALL_LOWERLEVEL	等級必須達到25級才允許擺攤。
MSG_CANT_OFFER_LOWERLEVEL	等級必須達到25級才允許收購。
MSG_STALL_ERR_WRONGSTATUS	對方已經不在擺攤狀態！
MSG_STALL_ERR_ITEMMISSING	物品不存在！
MSG_STALL_ERR_WRONGPRICE	對方已經修改了物品價格！
MSG_STALL_ERR_STOPSELLING	物品不再出售！
MSG_STALL_ERR_LACKMONEY	背包銀兩不足！
MSG_STALL_ERR_PEER_LACKMONEY	交易對方背包銀兩不足！
MSG_STALL_ERR_OVERMONEY	背包銀兩超出上限！
MSG_STALL_ERR_NOSPACE	背包空間不足！
MSG_STALL_ERR_PEER_NOSPACE	交易對方背包空間不足！
MSG_STALL_ERR_STOPBUYING	該物品已經停止收購！
MSG_STALL_ERR_PEER_OVERMONEY	對方銀兩超出上限！
MSG_STALL_ERR_PEER_REMARK	對方已重新標價
MSG_STALL_ERR_PEER_LACKITEM	對方可售物品不足。
MSG_STALL_ERR_MONEYOVERFLOW1	販賣物品後背包銀兩可能超出上限！
MSG_STALL_OPENED	你開始擺攤了。
MSG_STALL_CLOSED	你決定不再擺攤了。
MSG_STALL_SELLER_CLOSE	攤主已經收攤了。
MSG_STALL_ITEM_SELLED	該物品已經賣出。
MSG_STALL_ITEM_PRICEUP	攤主已經提高了該物品的標價。
MSG_STALL_SELLER_DONOTSELL	攤主已經不賣該物品了。
MSG_STALL_ITEM_PRICEDOWN	攤主降低了該物品的標價。
MSG_STALL_NOMONEY	您沒有足夠的錢。
MSG_STALL_NOSPACE	您的物品欄沒有空間了。
MSG_STALL_ALL_SOLD_OUT	你的東西賣完了，可以收攤咯!
MSG_STALL_TAX_RATE1	本地區的稅率為 %d%%。
MSG_STALL_TAX_RATE2	官府會在您的每一筆成功交易裏自動抽稅。
MSG_STALL_TAX_RATE3	您是統治者幫會成員，在城區內交易免稅。
MSG_STALL_LEVEL_NOT_ALLOW2	官告：為整潔市容和避免商業欺詐行為，%d 級以下民眾一律禁止擺攤！
MSG_STALL_STALL_PERMIT	官告：為整潔市容，請您在奇珍閣購買擺攤許可證使用後再擺攤。
MSG_STALL_TRADE_SUCCESS	<%s>買走了您攤位上的%d個<%s>。
MSG_OFFER_TRADE_SUCCESS	%s收購完成。
MSG_OFFER_ALL_FINISH	您已經完成了所有物品的收購。
MSG_STALL_ALL_FINISH	您已經完成了所有物品的販賣。
MSG_OFFER_DEAL	您從%s收購到了%d個%s。
MSG_STALL_CANNOT_STALL	擺攤失敗，請檢查：是否對[不可擺攤的物品]作了標價？
MSG_STALL_BUY_ACCOUNT_LOCK	你的賬號處於鎖定狀態，不能購買。
MSG_STALL_SELL_ACCOUNT_LOCK	你的賬號處於鎖定狀態，不能售出。
MSG_STALL_DISABLE_ACCOUNT_LOCK	你的賬號處於鎖定狀態，不能進行擺攤或收購。
MSG_BUYSELL_CANNOT_SELL	從npc賣出物品失敗：此物品不可賣。
MSG_ACCOUNT_LOCK_NOTHROW	賬號處於鎖定狀態，不能丟棄物品。
MSG_ACCOUNT_LOCK_OPERATE	你的賬號處於鎖定狀態，不能進行該操作。
MSG_BOX_MUST_UNLOCK	此物品欄已鎖定，請先解鎖。
MSG_PASSWORD_NULL	密碼不能為空！
MSG_BOX_JEWELRY_ONLY	此物品欄只能放入首飾。
MSG_PARTNER_LEVEL_UP	%s等級提升至%d級了。
MSG_PARTNER_GET_EXP	%s獲得了%d點經驗值。
MSG_PARTNER_DEC_EXP	%s損失了%d點經驗值。
MSG_ATTRIBUTE_EXCEEDED	單項潛能值不能超過總數的60%，加點失敗！
MSG_REPUTE_VALUE_INC	您的%s聲望值提高了%d點。
MSG_REPUTE_VALUE_DEC	您的%s聲望值降低了%d點。
MSG_REPUTE_LEVEL_INC	您的%s聲望升級為%s。
MSG_REPUTE_LEVEL_DEC	您的%s聲望降級為%s。
MSG_REPUTE_REACH_LIMIT	您本周獲得的%s聲望已達上限，不會再提高。
MSG_REPUTE_LEVEL_LOW	您的角色等級尚低，%s聲望不能升級，且不會再提高。
MSG_REPUTE_ERR_BUYITEM	您的%s聲望等級沒有達到%s，不能購買這個物品！
MSG_HONOR_ERR_BUYITEM	您的榮譽等級沒有達到%d，不能購買這個物品！
MSG_SERIES_ERR_BUYITEM	您的五行跟當前物品不匹配，不能購買這個物品！
MSG_OFFICIAL_ERR_BUYITEM	您的官銜等級未達到%d級， 不能購買這個物品！
MSG_LOCK_ERR_BUYITEM	您處於鎖定狀態，不能購買這個物品！
MSG_ITEM_SWITCH_TIME	%d秒後才能進行下一次裝備切換！
MSG_TRAINING_ERR_OFFLINE	對方不在線。
MSG_TRAINING_ERR01	你已經有了3個弟子，不能再接收弟子。
MSG_TRAINING_ERR02	對方已經有了3個弟子，不能再接收弟子，您還是拜別人為師吧。
MSG_TRAINING_ERR03	您的等級不到20級，所以不能拜師。
MSG_TRAINING_ERR04	對方等級不到80級，所以對方不能接收你為弟子，您還是拜別人為師吧。
MSG_TRAINING_ERR05	對方的等級已經超過了60級，不能再拜師。
MSG_TRAINING_ERR06	你的等級已經超過了60級，不能再拜師。
MSG_TRAINING_ERR07	你還未出師呢，不能接收弟子。
MSG_TRAINING_ERR08	對方也還未出師呢，您還是拜別人為師吧。
MSG_TRAINING_ERR09	對方沒有選中\"想要收徒\"選項。
MSG_TRAINING_ERR10	對方沒有選中\"想要拜師\"選項。
MSG_TRAINING_ERR11	對方這個月已經收過3個弟子，不能再接收弟子，您還是拜別人為師吧。
MSG_TRAINING_ERR12	你這個月已經收過3個弟子，不能再接收弟子，您還是拜別人為師吧。
MSG_TRAINING_ERR13	對方已經有師父了。
MSG_TRAINING_ERR14	對方已經出師了。
MSG_TRAINING_ERR15	拜師失敗，請與對方聯系重新申請拜師。
MSG_TRAINING_ERR16	您銀兩不足，請帶足10000兩再來收徒。
MSG_TRAINING_ERR17	您所擁有的師徒關系已經達到上限了。
MSG_TRAINING_ERR18	對方的徒弟數量已經達到上限，拜師失敗。
MSG_TRAINING_ERR19	你等級不足80級，暫時不能接受弟子。
MSG_TRAINING_ERR20	你的等級還不滿20級，不能拜師。
MSG_TRAINING_ERR21	你的等級超過了60級，不能拜師。
MSG_LIFESKILL_FORBIDSTATE	不能在戰鬥狀態下使用生活技能！
MSG_ITEM_TIMEOUT	您的%s因為使用時間到已經消失！
MSG_ITEM_TIMEOUTXUANJING	您的背包或倉庫中的玄晶因為使用時間到期而消失：\n您損失了1個%s。
MSG_ITEM_TIEMXUANJING	您的背包或倉庫中一周內即將過期的玄晶有：\n%s： %d天%d小時%d分鐘後過期。
MSG_ITEM_MAILTITLE	玄晶過期
MSG_ITEM_MAILCONTENT	您的背包或倉庫中的玄晶因為使用時間到期而消失。
MSG_ITEM_DISABLE_TRADE	由於披風過於貴重，運送過程需十分小心，因此最近一批披風要等到2008年11月25日後才能送到。
MSG_IBSHOP_NOSALE	%s該商品已經停止銷售。
MSG_IBSHOP_WRONGPRICE	商品價格已經改變，請重新打開奇珍閣購買。
MSG_IBSHOP_LESSMONEY	%s不足。
MSG_IBSHOP_LESSSPACE	背包空間不足。
MSG_IBSHOP_SELLOUT	%s剩餘數量不足。
MSG_IBSHOP_SYSTEM	系統運行緩慢，請稍候再購買物品。
MSG_IBSHOP_NOITEM	你購買的商品數量為0。
STR_IBSHOP_TAEL	銀兩
STR_IBSHOP_COIN	金幣
STR_IBSHOP_BINDCOIN	綁定金幣
STR_IBHSOP_BANKCOIN	錢莊存款金幣
MSG_FIGHTMODE_AUTOFIGHT	安全區內不能開啟自動戰鬥！
STR_ITEM_GOUHUO	篝火
MSG_AUC_ERROR_WRONG_ITEM	要拍賣的物品不存在
MSG_AUC_ERROR_ITEM_CANT_TRADE	此類物品禁止拍賣
MSG_AUC_ERROR_FAILED_CANCEL	取消拍賣失敗
MSG_AUC_COMPETE_FAILED_HIGHER_THAN_ONE_PRICE	新的競拍價不可超過一口價
MSG_AUC_COMPETE_FAILED_LOWER_THAN_COMPETE_PRICE	新的競拍價必須大於當前的競拍價
MSG_AUC_FAILED_MONEY_NOT_ENOUPH	身上的金錢不夠
MSG_AUC_SEARCH_FINAL_PAGE	已經是最後一頁
MSG_AUC_WRONG_ONETIMEPRICE_AND_COMPETE_PRICE	一口價必須大於或等於競拍價
MSG_AUC_WRONG_PRICE	價格不符合要求
MSG_AUC_FAILED_NORMAL	拍賣失敗
MSG_AUC_OPER_TOO_FAST	請不要過快操作
MSG_AUC_OPER_WAITING	你的上一步操作正在執行
MSG_AUC_ADVS_INFO	拍賣行:<color=orange>[%s]在為他的<color>%s<color=orange>尋找買家！<color><pic=126>
MSG_IBSHOP_MAILCAPTION	奇珍閣購買物品失敗補償
MSG_IBSHOP_MAILCONTENT	您在奇珍閣購買的物品%s,添加到您身上時失敗，現在有附件補償給您。
MSG_BANK_ERROREMSG	您的操作失敗了，請稍候再嘗試。
MSG_ITEM_TAKE_MONEY_ERR	背包攜帶銀兩已達上限！
MSG_ITEM_SAVE_MONEY_ERR	儲物箱存放銀兩已達上限！
MSG_ITEM_TAKE_BIND_MONEY_ERR	背包攜帶的綁定銀兩已達上限！
MSG_ITEM_ADD_BIND_MONEY	您獲得了%d綁定銀兩
MSG_ITEM_ADD_BIND_COIN	您獲得了%d個綁定金幣
G_STR_CHOOSE_ROUTE	你已經選定了路線：%s
G_STR_TYPE	類別
G_STR_COIN_PRICE	金幣單價
G_STR_COIN_SELL_ALL	金幣銷售總數
G_STR_BIND_COIN_PRICE	綁定金幣單價
G_STR_BIND_COIN_SELL_ALL	綁定金幣銷售總數
G_STR_MONEY	總量
G_STR_BIND_MONEY	總量
G_STR_GOODSINFO	編號\t道具名稱\t道具大類\t具體類別\t詳細類別\t等級\t原始價格\t當前價格\t有效時間（分）\r\n
G_STR_KBUYSELLMGR_BUY	[消耗]Npc購買
G_STR_KBUYSELLMGR_AMOUNT	總量
G_STR_NPC_PROUDUCTION_BIND_MONEY	[產出]NPC掉落
G_STR_PLAYERSTALL_BUY	[消耗]向其他玩家購買
G_STR_IBSHOP_BUY	[消耗]奇珍閣綁定物品購買
G_STR_KPLAYER_AUTOFINDROAD	自動尋路
G_STR_KPLAYERDBFUNS_LEVEL	等級
G_STR_KPLAYERDBFUNS_LASTLOGIN	上次登錄時間
G_STR_KPLAYERDBFUNS_USER	帳號名
G_STR_KPLAYERDBFUNS_TOTALTIME	總在線時間
G_STR_KPLAYERDBFUNS_FRIENDS_AMOUNT	好友數
G_STR_KPLAYERDBFUNS_MONEY_AMOUNT	劍俠幣數
G_STR_KPLAYERDBFUNS_ITEMS_VALUE	裝備價值
G_STR_KPLAYERDBFUNS_RESPECT	江湖威望
G_STR_KPLAYERDBFUNS_ROUTE1	門派路線
G_STR_KPLAYERDBFUNS_ROUTE2	門派路線
G_STR_KPLAYERDBFUNS_XIULIANZHU	修煉珠剩餘時間
G_STR_KPLAYERDBFUNS_BAIHUTANG	白虎堂
G_STR_KPLAYERDBFUNS_SONGJIN	宋金戰場
G_STR_KPLAYERDBFUNS_YIJUN	義軍任務
G_STR_KPLAYERDBFUNS_KIN	家族副本
G_STR_KPLAYERDBFUNS_MENPAI	門派競技
G_STR_KPLAYERDBFUNS_WABAO	挖寶
G_STR_KPLAYERDBFUNS_SHANGHUI	商會任務
G_STR_KPLAYERDBFUNS_GUANFU	官府通緝任務
G_STR_KPLAYERDBFUNS_JUNYINGPLAY	軍營任務副本日常和劇情
G_STR_KPLAYERDBFUNS_DENGMI	花燈猜謎
G_STR_KPLAYERDBFUNS_LIFESKILL_WORKEXP	生活技能加工總經驗
G_STR_KPLAYERDBFUNS_LIFESKILL_MAKEEXP	生活技能制造總經驗
G_STR_KPLAYERITEM_MONEY_DROP	[產出]NPC掉落
G_STR_KPLAYERITEM_MONEY_AMOUNT	總量
G_STR_KPLAYERTRADE_TRADE	[轉移]正常交易
G_STR_KPLAYERTRADE_AMOUNT	總量
KD_STR_SYSTEM	系統
KD_STR_KIN_CALL_PREFIX	[家族]
KD_STR_TONG_CALL_PREFIX	[幫會]
KD_STR_TONG_ENVOY_CALL_DEF	掌令使
G_STR_POINT	·
