Name	Genre	DetailType	ParticularType	Level
Thương Phong Tuyệt Mộc Thương	2	1	3179	10
Thương Phong Tuyệt Mộc Thương	2	1	3180	10
Thương Phong Tuyệt Mộc Thương	2	1	3181	10
Thương Phong Tuyệt Mộc Thương	2	1	3182	10
Thương Phong Tuyệt Mộc Thương	2	1	3183	10
Thương Phong Tuyệt Mộc Thương	2	1	3184	10
Thương Phong Tuyệt Mộc Thương	2	1	3185	10
Thương Phong Tuyệt Mộc Chùy	2	1	2599	10
Thương Phong Tuyệt Mộc Chùy	2	1	3186	10
Thương Phong Tuyệt Mộc Chùy	2	1	3187	10
Thương Phong Tuyệt Mộc Chùy	2	1	3188	10
Thương Phong Tuyệt Mộc Chùy	2	1	3189	10
Thương Phong Tuyệt Mộc Chùy	2	1	3190	10
Thương Phong Tuyệt Mộc Chùy	2	1	3191	10
Thương Phong Tuyệt Mộc Chùy	2	1	3192	10
Thương Phong Tuyệt Mộc Chùy	2	1	3193	10
Thương Phong Tuyệt Mộc Chùy	2	1	3194	10
Thương Phong Tuyệt Mộc Chùy	2	1	3195	10
Thương Phong Tuyệt Mộc Chùy	2	1	3196	10
Thương Phong Tuyệt Mộc Chùy	2	1	3197	10
Thương Phong Tuyệt Mộc Chùy	2	1	3198	10
Thương Phong Tuyệt Mộc Chùy	2	1	3199	10
Thương Phong Tuyệt Mộc Chùy	2	1	3200	10
Thương Phong Tuyệt Mộc Chùy	2	1	3201	10
Thương Phong Tuyệt Mộc Chùy	2	1	3202	10
Thương Phong Tuyệt Mộc Chùy	2	1	3203	10
Thương Phong Tuyệt Mộc Chùy	2	1	3204	10
Thương Phong Tuyệt Mộc Thủ	2	1	2600	10
Thương Phong Tuyệt Mộc Thủ	2	1	3205	10
Thương Phong Tuyệt Mộc Thủ	2	1	3206	10
Thương Phong Tuyệt Mộc Thủ	2	1	3207	10
Thương Phong Tuyệt Mộc Thủ	2	1	3208	10
Thương Phong Tuyệt Mộc Thủ	2	1	3209	10
Thương Phong Tuyệt Mộc Thủ	2	1	3210	10
Thương Phong Tuyệt Mộc Thủ	2	1	3211	10
Thương Phong Tuyệt Mộc Thủ	2	1	3212	10
Thương Phong Tuyệt Mộc Thủ	2	1	3213	10
Thương Phong Tuyệt Mộc Thủ	2	1	3214	10
Thương Phong Tuyệt Mộc Thủ	2	1	3215	10
Thương Phong Tuyệt Mộc Thủ	2	1	3216	10
Thương Phong Tuyệt Mộc Thủ	2	1	3217	10
Thương Phong Tuyệt Mộc Thủ	2	1	3218	10
Thương Phong Tuyệt Mộc Thủ	2	1	3219	10
Thương Phong Tuyệt Mộc Thủ	2	1	3220	10
Thương Phong Tuyệt Mộc Thủ	2	1	3221	10
Thương Phong Tuyệt Mộc Thủ	2	1	3222	10
Thương Phong Tuyệt Mộc Thủ	2	1	3223	10
Thương Phong Tuyệt Mộc Bổng	2	1	2601	10
Thương Phong Tuyệt Mộc Bổng	2	1	3224	10
Thương Phong Tuyệt Mộc Bổng	2	1	3225	10
Thương Phong Tuyệt Mộc Bổng	2	1	3226	10
Thương Phong Tuyệt Mộc Bổng	2	1	3227	10
Thương Phong Tuyệt Mộc Bổng	2	1	3228	10
Thương Phong Tuyệt Mộc Bổng	2	1	3229	10
Thương Phong Tuyệt Mộc Bổng	2	1	3230	10
Thương Phong Tuyệt Mộc Bổng	2	1	3231	10
Thương Phong Tuyệt Mộc Bổng	2	1	3232	10
Thương Phong Tuyệt Mộc Bổng	2	1	3233	10
Thương Phong Tuyệt Mộc Bổng	2	1	3234	10
Thương Phong Tuyệt Mộc Bổng	2	1	3235	10
Thương Phong Tuyệt Mộc Bổng	2	1	3236	10
Thương Phong Tuyệt Mộc Bổng	2	1	3237	10
Thương Phong Tuyệt Mộc Bổng	2	1	3238	10
Thương Phong Tuyệt Mộc Bổng	2	1	3239	10
Thương Phong Tuyệt Mộc Bổng	2	1	3240	10
Thương Phong Tuyệt Mộc Bổng	2	1	3241	10
Thương Phong Tuyệt Mộc Bổng	2	1	3242	10
Thương Phong Tuyệt Mộc Đao	2	1	2602	10
Thương Phong Tuyệt Mộc Đao	2	1	3243	10
Thương Phong Tuyệt Mộc Đao	2	1	3244	10
Thương Phong Tuyệt Mộc Đao	2	1	3245	10
Thương Phong Tuyệt Mộc Đao	2	1	3246	10
Thương Phong Tuyệt Mộc Đao	2	1	3247	10
Thương Phong Tuyệt Mộc Đao	2	1	3248	10
Thương Phong Tuyệt Mộc Đao	2	1	3249	10
Thương Phong Tuyệt Mộc Đao	2	1	3250	10
Thương Phong Tuyệt Mộc Đao	2	1	3251	10
Thương Phong Tuyệt Mộc Đao	2	1	3252	10
Thương Phong Tuyệt Mộc Đao	2	1	3253	10
Thương Phong Tuyệt Mộc Đao	2	1	3254	10
Thương Phong Tuyệt Mộc Đao	2	1	3255	10
Thương Phong Tuyệt Mộc Đao	2	1	3256	10
Thương Phong Tuyệt Mộc Đao	2	1	3257	10
Thương Phong Tuyệt Mộc Đao	2	1	3258	10
Thương Phong Tuyệt Mộc Đao	2	1	3259	10
Thương Phong Tuyệt Mộc Đao	2	1	3260	10
Thương Phong Tuyệt Mộc Đao	2	1	3261	10
Thương Phong Tuyệt Mộc Kiếm	2	1	2603	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3262	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3263	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3264	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3265	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3266	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3267	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3268	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3269	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3270	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3271	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3272	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3273	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3274	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3275	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3276	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3277	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3278	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3279	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3280	10
Thương Phong Tuyệt Mộc Thương	2	1	2604	10
Thương Phong Tuyệt Mộc Thương	2	1	3281	10
Thương Phong Tuyệt Mộc Thương	2	1	3282	10
Thương Phong Tuyệt Mộc Thương	2	1	3283	10
Thương Phong Tuyệt Mộc Thương	2	1	3284	10
Thương Phong Tuyệt Mộc Thương	2	1	3285	10
Thương Phong Tuyệt Mộc Thương	2	1	3286	10
Thương Phong Tuyệt Mộc Thương	2	1	3287	10
Thương Phong Tuyệt Mộc Thương	2	1	3288	10
Thương Phong Tuyệt Mộc Thương	2	1	3289	10
Thương Phong Tuyệt Mộc Thương	2	1	3290	10
Thương Phong Tuyệt Mộc Thương	2	1	3291	10
Thương Phong Tuyệt Mộc Thương	2	1	3292	10
Thương Phong Tuyệt Mộc Thương	2	1	3293	10
Thương Phong Tuyệt Mộc Thương	2	1	3294	10
Thương Phong Tuyệt Mộc Thương	2	1	3295	10
Thương Phong Tuyệt Mộc Thương	2	1	3296	10
Thương Phong Tuyệt Mộc Thương	2	1	3297	10
Thương Phong Tuyệt Mộc Thương	2	1	3298	10
Thương Phong Tuyệt Mộc Thương	2	1	3299	10
Thương Phong Tuyệt Mộc Đao	2	1	2605	10
Thương Phong Tuyệt Mộc Đao	2	1	3300	10
Thương Phong Tuyệt Mộc Đao	2	1	3301	10
Thương Phong Tuyệt Mộc Đao	2	1	3302	10
Thương Phong Tuyệt Mộc Đao	2	1	3303	10
Thương Phong Tuyệt Mộc Đao	2	1	3304	10
Thương Phong Tuyệt Mộc Đao	2	1	3305	10
Thương Phong Tuyệt Mộc Đao	2	1	3306	10
Thương Phong Tuyệt Mộc Đao	2	1	3307	10
Thương Phong Tuyệt Mộc Đao	2	1	3308	10
Thương Phong Tuyệt Mộc Đao	2	1	3309	10
Thương Phong Tuyệt Mộc Đao	2	1	3310	10
Thương Phong Tuyệt Mộc Đao	2	1	3311	10
Thương Phong Tuyệt Mộc Đao	2	1	3312	10
Thương Phong Tuyệt Mộc Đao	2	1	3313	10
Thương Phong Tuyệt Mộc Đao	2	1	3314	10
Thương Phong Tuyệt Mộc Đao	2	1	3315	10
Thương Phong Tuyệt Mộc Đao	2	1	3316	10
Thương Phong Tuyệt Mộc Đao	2	1	3317	10
Thương Phong Tuyệt Mộc Đao	2	1	3318	10
Thương Phong Tuyệt Mộc Kiếm	2	1	2606	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3319	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3320	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3321	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3322	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3323	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3324	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3325	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3326	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3327	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3328	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3329	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3330	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3331	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3332	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3333	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3334	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3335	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3336	10
Thương Phong Tuyệt Mộc Kiếm	2	1	3337	10
Thương Phong Tuyệt Mộc Thủ	2	1	2607	10
Thương Phong Tuyệt Mộc Thủ	2	1	3338	10
Thương Phong Tuyệt Mộc Thủ	2	1	3339	10
Thương Phong Tuyệt Mộc Thủ	2	1	3340	10
Thương Phong Tuyệt Mộc Thủ	2	1	3341	10
Thương Phong Tuyệt Mộc Thủ	2	1	3342	10
Thương Phong Tuyệt Mộc Thủ	2	1	3343	10
Thương Phong Tuyệt Mộc Thủ	2	1	3344	10
Thương Phong Tuyệt Mộc Thủ	2	1	3345	10
Thương Phong Tuyệt Mộc Thủ	2	1	3346	10
Thương Phong Tuyệt Mộc Thủ	2	1	3347	10
Thương Phong Tuyệt Mộc Thủ	2	1	3348	10
Thương Phong Tuyệt Mộc Thủ	2	1	3349	10
Thương Phong Tuyệt Mộc Thủ	2	1	3350	10
Thương Phong Tuyệt Mộc Thủ	2	1	3351	10
Thương Phong Tuyệt Mộc Thủ	2	1	3352	10
Thương Phong Tuyệt Mộc Thủ	2	1	3353	10
Thương Phong Tuyệt Mộc Thủ	2	1	3354	10
Thương Phong Tuyệt Mộc Thủ	2	1	3355	10
Thương Phong Tuyệt Mộc Thủ	2	1	3356	10
Thương Phong Tuyệt Thủy Thương	2	1	2608	10
Thương Phong Tuyệt Thủy Thương	2	1	3357	10
Thương Phong Tuyệt Thủy Thương	2	1	3358	10
Thương Phong Tuyệt Thủy Thương	2	1	3359	10
Thương Phong Tuyệt Thủy Thương	2	1	3360	10
Thương Phong Tuyệt Thủy Thương	2	1	3361	10
Thương Phong Tuyệt Thủy Thương	2	1	3362	10
Thương Phong Tuyệt Thủy Thương	2	1	3363	10
Thương Phong Tuyệt Thủy Thương	2	1	3364	10
Thương Phong Tuyệt Thủy Thương	2	1	3365	10
Thương Phong Tuyệt Thủy Thương	2	1	3366	10
Thương Phong Tuyệt Thủy Thương	2	1	3367	10
Thương Phong Tuyệt Thủy Thương	2	1	3368	10
Thương Phong Tuyệt Thủy Thương	2	1	3369	10
Thương Phong Tuyệt Thủy Thương	2	1	3370	10
Thương Phong Tuyệt Thủy Thương	2	1	3371	10
Thương Phong Tuyệt Thủy Thương	2	1	3372	10
Thương Phong Tuyệt Thủy Thương	2	1	3373	10
Thương Phong Tuyệt Thủy Thương	2	1	3374	10
Thương Phong Tuyệt Thủy Thương	2	1	3375	10
Thương Phong Tuyệt Thủy Chùy	2	1	2609	10
Thương Phong Tuyệt Thủy Chùy	2	1	3376	10
Thương Phong Tuyệt Thủy Chùy	2	1	3377	10
Thương Phong Tuyệt Thủy Chùy	2	1	3378	10
Thương Phong Tuyệt Thủy Chùy	2	1	3379	10
Thương Phong Tuyệt Thủy Chùy	2	1	3380	10
Thương Phong Tuyệt Thủy Chùy	2	1	3381	10
Thương Phong Tuyệt Thủy Chùy	2	1	3382	10
Thương Phong Tuyệt Thủy Chùy	2	1	3383	10
Thương Phong Tuyệt Thủy Chùy	2	1	3384	10
Thương Phong Tuyệt Thủy Chùy	2	1	3385	10
Thương Phong Tuyệt Thủy Chùy	2	1	3386	10
Thương Phong Tuyệt Thủy Chùy	2	1	3387	10
Thương Phong Tuyệt Thủy Chùy	2	1	3388	10
Thương Phong Tuyệt Thủy Chùy	2	1	3389	10
Thương Phong Tuyệt Thủy Chùy	2	1	3390	10
Thương Phong Tuyệt Thủy Chùy	2	1	3391	10
Thương Phong Tuyệt Thủy Chùy	2	1	3392	10
Thương Phong Tuyệt Thủy Chùy	2	1	3393	10
Thương Phong Tuyệt Thủy Chùy	2	1	3394	10
Thương Phong Tuyệt Thủy Thủ	2	1	2610	10
Thương Phong Tuyệt Thủy Thủ	2	1	3395	10
Thương Phong Tuyệt Thủy Thủ	2	1	3396	10
Thương Phong Tuyệt Thủy Thủ	2	1	3397	10
Thương Phong Tuyệt Thủy Thủ	2	1	3398	10
Thương Phong Tuyệt Thủy Thủ	2	1	3399	10
Thương Phong Tuyệt Thủy Thủ	2	1	3400	10
Thương Phong Tuyệt Thủy Thủ	2	1	3401	10
Thương Phong Tuyệt Thủy Thủ	2	1	3402	10
Thương Phong Tuyệt Thủy Thủ	2	1	3403	10
Thương Phong Tuyệt Thủy Thủ	2	1	3404	10
Thương Phong Tuyệt Thủy Thủ	2	1	3405	10
Thương Phong Tuyệt Thủy Thủ	2	1	3406	10
Thương Phong Tuyệt Thủy Thủ	2	1	3407	10
Thương Phong Tuyệt Thủy Thủ	2	1	3408	10
Thương Phong Tuyệt Thủy Thủ	2	1	3409	10
Thương Phong Tuyệt Thủy Thủ	2	1	3410	10
Thương Phong Tuyệt Thủy Thủ	2	1	3411	10
Thương Phong Tuyệt Thủy Thủ	2	1	3412	10
Thương Phong Tuyệt Thủy Thủ	2	1	3413	10
Thương Phong Tuyệt Thủy Bổng	2	1	2611	10
Thương Phong Tuyệt Thủy Bổng	2	1	3414	10
Thương Phong Tuyệt Thủy Bổng	2	1	3415	10
Thương Phong Tuyệt Thủy Bổng	2	1	3416	10
Thương Phong Tuyệt Thủy Bổng	2	1	3417	10
Thương Phong Tuyệt Thủy Bổng	2	1	3418	10
Thương Phong Tuyệt Thủy Bổng	2	1	3419	10
Thương Phong Tuyệt Thủy Bổng	2	1	3420	10
Thương Phong Tuyệt Thủy Bổng	2	1	3421	10
Thương Phong Tuyệt Thủy Bổng	2	1	3422	10
Thương Phong Tuyệt Thủy Bổng	2	1	3423	10
Thương Phong Tuyệt Thủy Bổng	2	1	3424	10
Thương Phong Tuyệt Thủy Bổng	2	1	3425	10
Thương Phong Tuyệt Thủy Bổng	2	1	3426	10
Thương Phong Tuyệt Thủy Bổng	2	1	3427	10
Thương Phong Tuyệt Thủy Bổng	2	1	3428	10
Thương Phong Tuyệt Thủy Bổng	2	1	3429	10
Thương Phong Tuyệt Thủy Bổng	2	1	3430	10
Thương Phong Tuyệt Thủy Bổng	2	1	3431	10
Thương Phong Tuyệt Thủy Bổng	2	1	3432	10
Thương Phong Tuyệt Thủy Đao	2	1	2612	10
Thương Phong Tuyệt Thủy Đao	2	1	3433	10
Thương Phong Tuyệt Thủy Đao	2	1	3434	10
Thương Phong Tuyệt Thủy Đao	2	1	3435	10
Thương Phong Tuyệt Thủy Đao	2	1	3436	10
Thương Phong Tuyệt Thủy Đao	2	1	3437	10
Thương Phong Tuyệt Thủy Đao	2	1	3438	10
Thương Phong Tuyệt Thủy Đao	2	1	3439	10
Thương Phong Tuyệt Thủy Đao	2	1	3440	10
Thương Phong Tuyệt Thủy Đao	2	1	3441	10
Thương Phong Tuyệt Thủy Đao	2	1	3442	10
Thương Phong Tuyệt Thủy Đao	2	1	3443	10
Thương Phong Tuyệt Thủy Đao	2	1	3444	10
Thương Phong Tuyệt Thủy Đao	2	1	3445	10
Thương Phong Tuyệt Thủy Đao	2	1	3446	10
Thương Phong Tuyệt Thủy Đao	2	1	3447	10
Thương Phong Tuyệt Thủy Đao	2	1	3448	10
Thương Phong Tuyệt Thủy Đao	2	1	3449	10
Thương Phong Tuyệt Thủy Đao	2	1	3450	10
Thương Phong Tuyệt Thủy Đao	2	1	3451	10
Thương Phong Tuyệt Thủy Kiếm	2	1	2613	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3452	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3453	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3454	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3455	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3456	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3457	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3458	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3459	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3460	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3461	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3462	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3463	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3464	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3465	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3466	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3467	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3468	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3469	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3470	10
Thương Phong Tuyệt Thủy Đao	2	1	2614	10
Thương Phong Tuyệt Thủy Đao	2	1	3471	10
Thương Phong Tuyệt Thủy Đao	2	1	3472	10
Thương Phong Tuyệt Thủy Đao	2	1	3473	10
Thương Phong Tuyệt Thủy Đao	2	1	3474	10
Thương Phong Tuyệt Thủy Đao	2	1	3475	10
Thương Phong Tuyệt Thủy Đao	2	1	3476	10
Thương Phong Tuyệt Thủy Đao	2	1	3477	10
Thương Phong Tuyệt Thủy Đao	2	1	3478	10
Thương Phong Tuyệt Thủy Đao	2	1	3479	10
Thương Phong Tuyệt Thủy Đao	2	1	3480	10
Thương Phong Tuyệt Thủy Đao	2	1	3481	10
Thương Phong Tuyệt Thủy Đao	2	1	3482	10
Thương Phong Tuyệt Thủy Đao	2	1	3483	10
Thương Phong Tuyệt Thủy Đao	2	1	3484	10
Thương Phong Tuyệt Thủy Đao	2	1	3485	10
Thương Phong Tuyệt Thủy Đao	2	1	3486	10
Thương Phong Tuyệt Thủy Đao	2	1	3487	10
Thương Phong Tuyệt Thủy Đao	2	1	3488	10
Thương Phong Tuyệt Thủy Đao	2	1	3489	10
Thương Phong Tuyệt Thủy Kiếm	2	1	2615	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3490	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3491	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3492	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3493	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3494	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3495	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3496	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3497	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3498	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3499	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3500	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3501	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3502	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3503	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3504	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3505	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3506	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3507	10
Thương Phong Tuyệt Thủy Kiếm	2	1	3508	10
Thương Phong Tuyệt Thủy Thủ	2	1	2616	10
Thương Phong Tuyệt Thủy Thủ	2	1	3509	10
Thương Phong Tuyệt Thủy Thủ	2	1	3510	10
Thương Phong Tuyệt Thủy Thủ	2	1	3511	10
Thương Phong Tuyệt Thủy Thủ	2	1	3512	10
Thương Phong Tuyệt Thủy Thủ	2	1	3513	10
Thương Phong Tuyệt Thủy Thủ	2	1	3514	10
Thương Phong Tuyệt Thủy Thủ	2	1	3515	10
Thương Phong Tuyệt Thủy Thủ	2	1	3516	10
Thương Phong Tuyệt Thủy Thủ	2	1	3517	10
Thương Phong Tuyệt Thủy Thủ	2	1	3518	10
Thương Phong Tuyệt Thủy Thủ	2	1	3519	10
Thương Phong Tuyệt Thủy Thủ	2	1	3520	10
Thương Phong Tuyệt Thủy Thủ	2	1	3521	10
Thương Phong Tuyệt Thủy Thủ	2	1	3522	10
Thương Phong Tuyệt Thủy Thủ	2	1	3523	10
Thương Phong Tuyệt Thủy Thủ	2	1	3524	10
Thương Phong Tuyệt Thủy Thủ	2	1	3525	10
Thương Phong Tuyệt Thủy Thủ	2	1	3526	10
Thương Phong Tuyệt Thủy Thủ	2	1	3527	10
Thương Phong Tuyệt Hỏa Thương	2	1	2617	10
Thương Phong Tuyệt Hỏa Thương	2	1	3528	10
Thương Phong Tuyệt Hỏa Thương	2	1	3529	10
Thương Phong Tuyệt Hỏa Thương	2	1	3530	10
Thương Phong Tuyệt Hỏa Thương	2	1	3531	10
Thương Phong Tuyệt Hỏa Thương	2	1	3532	10
Thương Phong Tuyệt Hỏa Thương	2	1	3533	10
Thương Phong Tuyệt Hỏa Thương	2	1	3534	10
Thương Phong Tuyệt Hỏa Thương	2	1	3535	10
Thương Phong Tuyệt Hỏa Thương	2	1	3536	10
Thương Phong Tuyệt Hỏa Thương	2	1	3537	10
Thương Phong Tuyệt Hỏa Thương	2	1	3538	10
Thương Phong Tuyệt Hỏa Thương	2	1	3539	10
Thương Phong Tuyệt Hỏa Thương	2	1	3540	10
Thương Phong Tuyệt Hỏa Thương	2	1	3541	10
Thương Phong Tuyệt Hỏa Thương	2	1	3542	10
Thương Phong Tuyệt Hỏa Thương	2	1	3543	10
Thương Phong Tuyệt Hỏa Thương	2	1	3544	10
Thương Phong Tuyệt Hỏa Thương	2	1	3545	10
Thương Phong Tuyệt Hỏa Thương	2	1	3546	10
Thương Phong Tuyệt Hỏa Chùy	2	1	2618	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3547	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3548	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3549	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3550	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3551	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3552	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3553	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3554	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3555	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3556	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3557	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3558	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3559	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3560	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3561	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3562	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3563	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3564	10
Thương Phong Tuyệt Hỏa Chùy	2	1	3565	10
Thương Phong Tuyệt Hỏa Thủ	2	1	2619	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3566	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3567	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3568	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3569	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3570	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3571	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3572	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3573	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3574	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3575	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3576	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3577	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3578	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3579	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3580	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3581	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3582	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3583	10
Thương Phong Tuyệt Hỏa Thủ	2	1	3584	10
Thương Phong Tuyệt Hỏa Bổng	2	1	2620	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3585	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3586	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3587	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3588	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3589	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3590	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3591	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3592	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3593	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3594	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3595	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3596	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3597	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3598	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3599	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3600	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3601	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3602	10
Thương Phong Tuyệt Hỏa Bổng	2	1	3603	10
Thương Phong Tuyệt Hỏa Đao	2	1	2621	10
Thương Phong Tuyệt Hỏa Đao	2	1	3604	10
Thương Phong Tuyệt Hỏa Đao	2	1	3605	10
Thương Phong Tuyệt Hỏa Đao	2	1	3606	10
Thương Phong Tuyệt Hỏa Đao	2	1	3607	10
Thương Phong Tuyệt Hỏa Đao	2	1	3608	10
Thương Phong Tuyệt Hỏa Đao	2	1	3609	10
Thương Phong Tuyệt Hỏa Đao	2	1	3610	10
Thương Phong Tuyệt Hỏa Đao	2	1	3611	10
Thương Phong Tuyệt Hỏa Đao	2	1	3612	10
Thương Phong Tuyệt Hỏa Đao	2	1	3613	10
Thương Phong Tuyệt Hỏa Đao	2	1	3614	10
Thương Phong Tuyệt Hỏa Đao	2	1	3615	10
Thương Phong Tuyệt Hỏa Đao	2	1	3616	10
Thương Phong Tuyệt Hỏa Đao	2	1	3617	10
Thương Phong Tuyệt Hỏa Đao	2	1	3618	10
Thương Phong Tuyệt Hỏa Đao	2	1	3619	10
Thương Phong Tuyệt Hỏa Đao	2	1	3620	10
