key	value
MSG_ENCHASER_SUCCESS	宝石镶嵌操作成功！
MSG_ENCHASER_MAGICATTRIBISFULL	宝石镶嵌操作失败！
MSG_ENCHASER_SERIESISSAME	宝石镶嵌操作失败！
MSG_ENCHASER_LEVELISFULL	宝石镶嵌操作失败！
MSG_ENCHASER_ITEMISINVALID	宝石镶嵌操作失败！
MSG_ENCHASER_CONDITIONISVALID	宝石镶嵌操作失败！
MSG_ENCHASER_UNCONDITION	宝石镶嵌操作失败！
MSG_CANT_STALL_NO_MARK_PRICE	您还没有对任何物品进行标价！
MSG_CANT_STALL_NO_MARK_SPACE	剩余空间不足，请重新标价！
MSG_CANT_STALL_NO_ADV	请设置广告,长度为1-%d字符
MSG_CANT_STALL_DISABLED	不允许摆摊！
MSG_CANT_OFFER_DISABLED	不允许收购！
MSG_CANT_STALL_OUT_TOWN	您只能在城镇里进行摆摊！
MSG_CANT_OFFER_OUT_TOWN	您只能在城镇里进行收购！
MSG_CANT_STALL_TRADE_OR_HORSE	骑马、组队或者交易时不能摆摊！
MSG_CANT_OFFER_TRADE_OR_HORSE	骑马、组队或者交易时不能收购！
MSG_CANT_STALL_LOWERLEVEL	等级必须达到25级才允许摆摊。
MSG_CANT_OFFER_LOWERLEVEL	等级必须达到25级才允许收购。
MSG_STALL_ERR_WRONGSTATUS	对方已经不在摆摊状态！
MSG_STALL_ERR_ITEMMISSING	物品不存在！
MSG_STALL_ERR_WRONGPRICE	对方已经修改了物品价格！
MSG_STALL_ERR_STOPSELLING	物品不再出售！
MSG_STALL_ERR_LACKMONEY	背包银两不足！
MSG_STALL_ERR_PEER_LACKMONEY	交易对方背包银两不足！
MSG_STALL_ERR_OVERMONEY	背包银两超出上限！
MSG_STALL_ERR_NOSPACE	背包空间不足！
MSG_STALL_ERR_PEER_NOSPACE	交易对方背包空间不足！
MSG_STALL_ERR_STOPBUYING	该物品已经停止收购！
MSG_STALL_ERR_PEER_OVERMONEY	对方银两超出上限！
MSG_STALL_ERR_PEER_REMARK	对方已重新标价
MSG_STALL_ERR_PEER_LACKITEM	对方可售物品不足。
MSG_STALL_ERR_MONEYOVERFLOW1	贩卖物品后背包银两可能超出上限！
MSG_STALL_OPENED	你开始摆摊了。
MSG_STALL_CLOSED	你决定不再摆摊了。
MSG_STALL_SELLER_CLOSE	摊主已经收摊了。
MSG_STALL_ITEM_SELLED	该物品已经卖出。
MSG_STALL_ITEM_PRICEUP	摊主已经提高了该物品的标价。
MSG_STALL_SELLER_DONOTSELL	摊主已经不卖该物品了。
MSG_STALL_ITEM_PRICEDOWN	摊主降低了该物品的标价。
MSG_STALL_NOMONEY	您没有足够的钱。
MSG_STALL_NOSPACE	您的物品栏没有空间了。
MSG_STALL_ALL_SOLD_OUT	你的东西卖完了，可以收摊咯!
MSG_STALL_TAX_RATE1	本地区的税率为 %d%%。
MSG_STALL_TAX_RATE2	官府会在您的每一笔成功交易里自动抽税。
MSG_STALL_TAX_RATE3	您是统治者帮会成员，在城区内交易免税。
MSG_STALL_LEVEL_NOT_ALLOW2	官告：为整洁市容和避免商业欺诈行为，%d 级以下民众一律禁止摆摊！
MSG_STALL_STALL_PERMIT	官告：为整洁市容，请您在奇珍阁购买摆摊许可证使用后再摆摊。
MSG_STALL_TRADE_SUCCESS	<%s>买走了您摊位上的%d个<%s>。
MSG_OFFER_TRADE_SUCCESS	%s收购完成。
MSG_OFFER_ALL_FINISH	您已经完成了所有物品的收购。
MSG_STALL_ALL_FINISH	您已经完成了所有物品的贩卖。
MSG_OFFER_DEAL	您从%s收购到了%d个%s。
MSG_STALL_CANNOT_STALL	摆摊失败，请检查：是否对[不可摆摊的物品]作了标价？
MSG_STALL_BUY_ACCOUNT_LOCK	你的账号处于锁定状态，不能购买。
MSG_STALL_SELL_ACCOUNT_LOCK	你的账号处于锁定状态，不能售出。
MSG_STALL_DISABLE_ACCOUNT_LOCK	你的账号处于锁定状态，不能进行摆摊或收购。
MSG_BUYSELL_CANNOT_SELL	从npc卖出物品失败：此物品不可卖。
MSG_ACCOUNT_LOCK_NOTHROW	账号处于锁定状态，不能丢弃物品。
MSG_ACCOUNT_LOCK_OPERATE	你的账号处于锁定状态，不能进行该操作。
MSG_BOX_MUST_UNLOCK	此物品栏已锁定，请先解锁。
MSG_PASSWORD_NULL	密码不能为空！
MSG_BOX_JEWELRY_ONLY	此物品栏只能放入首饰。
MSG_PARTNER_LEVEL_UP	%s等级提升至%d级了。
MSG_PARTNER_GET_EXP	%s获得了%d点经验值。
MSG_PARTNER_DEC_EXP	%s损失了%d点经验值。
MSG_ATTRIBUTE_EXCEEDED	单项潜能值不能超过总数的60%，加点失败！
MSG_REPUTE_VALUE_INC	您的%s声望值提高了%d点。
MSG_REPUTE_VALUE_DEC	您的%s声望值降低了%d点。
MSG_REPUTE_LEVEL_INC	您的%s声望升级为%s。
MSG_REPUTE_LEVEL_DEC	您的%s声望降级为%s。
MSG_REPUTE_REACH_LIMIT	您本周获得的%s声望已达上限，不会再提高。
MSG_REPUTE_LEVEL_LOW	您的角色等级尚低，%s声望不能升级，且不会再提高。
MSG_REPUTE_ERR_BUYITEM	您的%s声望等级没有达到%s，不能购买这个物品！
MSG_HONOR_ERR_BUYITEM	您的荣誉等级没有达到%d，不能购买这个物品！
MSG_SERIES_ERR_BUYITEM	您的五行跟当前物品不匹配，不能购买这个物品！
MSG_OFFICIAL_ERR_BUYITEM	您的官衔等级未达到%d级， 不能购买这个物品！
MSG_LOCK_ERR_BUYITEM	您处于锁定状态，不能购买这个物品！
MSG_ITEM_SWITCH_TIME	%d秒后才能进行下一次装备切换！
MSG_TRAINING_ERR_OFFLINE	对方不在线。
MSG_TRAINING_ERR01	你已经有了3个弟子，不能再接收弟子。
MSG_TRAINING_ERR02	对方已经有了3个弟子，不能再接收弟子，您还是拜别人为师吧。
MSG_TRAINING_ERR03	您的等级不到20级，所以不能拜师。
MSG_TRAINING_ERR04	对方等级不到80级，所以对方不能接收你为弟子，您还是拜别人为师吧。
MSG_TRAINING_ERR05	对方的等级已经超过了60级，不能再拜师。
MSG_TRAINING_ERR06	你的等级已经超过了60级，不能再拜师。
MSG_TRAINING_ERR07	你还未出师呢，不能接收弟子。
MSG_TRAINING_ERR08	对方也还未出师呢，您还是拜别人为师吧。
MSG_TRAINING_ERR09	对方没有选中\"想要收徒\"选项。
MSG_TRAINING_ERR10	对方没有选中\"想要拜师\"选项。
MSG_TRAINING_ERR11	对方这个月已经收过3个弟子，不能再接收弟子，您还是拜别人为师吧。
MSG_TRAINING_ERR12	你这个月已经收过3个弟子，不能再接收弟子，您还是拜别人为师吧。
MSG_TRAINING_ERR13	对方已经有师父了。
MSG_TRAINING_ERR14	对方已经出师了。
MSG_TRAINING_ERR15	拜师失败，请与对方联系重新申请拜师。
MSG_TRAINING_ERR16	您银两不足，请带足10000两再来收徒。
MSG_TRAINING_ERR17	您所拥有的师徒关系已经达到上限了。
MSG_TRAINING_ERR18	对方的徒弟数量已经达到上限，拜师失败。
MSG_TRAINING_ERR19	你等级不足80级，暂时不能接受弟子。
MSG_TRAINING_ERR20	你的等级还不满20级，不能拜师。
MSG_TRAINING_ERR21	你的等级超过了60级，不能拜师。
MSG_LIFESKILL_FORBIDSTATE	不能在战斗状态下使用生活技能！
MSG_ITEM_TIMEOUT	您的%s因为使用时间到已经消失！
MSG_ITEM_TIMEOUTXUANJING	您的背包或仓库中的玄晶因为使用时间到期而消失：\n您损失了1个%s。
MSG_ITEM_TIEMXUANJING	您的背包或仓库中一周内即将过期的玄晶有：\n%s： %d天%d小时%d分钟后过期。
MSG_ITEM_MAILTITLE	玄晶过期
MSG_ITEM_MAILCONTENT	您的背包或仓库中的玄晶因为使用时间到期而消失。
MSG_ITEM_DISABLE_TRADE	由于披风过于贵重，运送过程需十分小心，因此最近一批披风要等到2008年11月25日后才能送到。
MSG_IBSHOP_NOSALE	%s该商品已经停止销售。
MSG_IBSHOP_WRONGPRICE	商品价格已经改变，请重新打开奇珍阁购买。
MSG_IBSHOP_LESSMONEY	%s不足。
MSG_IBSHOP_LESSSPACE	背包空间不足。
MSG_IBSHOP_SELLOUT	%s剩余数量不足。
MSG_IBSHOP_SYSTEM	系统运行缓慢，请稍候再购买物品。
MSG_IBSHOP_NOITEM	你购买的商品数量为0。
STR_IBSHOP_TAEL	银两
STR_IBSHOP_COIN	金币
STR_IBSHOP_BINDCOIN	绑定金币
STR_IBHSOP_BANKCOIN	钱庄存款金币
MSG_FIGHTMODE_AUTOFIGHT	安全区内不能开启自动战斗！
STR_ITEM_GOUHUO	篝火
MSG_AUC_ERROR_WRONG_ITEM	要拍卖的物品不存在
MSG_AUC_ERROR_ITEM_CANT_TRADE	此类物品禁止拍卖
MSG_AUC_ERROR_FAILED_CANCEL	取消拍卖失败
MSG_AUC_COMPETE_FAILED_HIGHER_THAN_ONE_PRICE	新的竞拍价不可超过一口价
MSG_AUC_COMPETE_FAILED_LOWER_THAN_COMPETE_PRICE	新的竞拍价必须大于当前的竞拍价
MSG_AUC_FAILED_MONEY_NOT_ENOUPH	身上的金钱不够
MSG_AUC_SEARCH_FINAL_PAGE	已经是最后一页
MSG_AUC_WRONG_ONETIMEPRICE_AND_COMPETE_PRICE	一口价必须大于或等于竞拍价
MSG_AUC_WRONG_PRICE	价格不符合要求
MSG_AUC_FAILED_NORMAL	拍卖失败
MSG_AUC_OPER_TOO_FAST	请不要过快操作
MSG_AUC_OPER_WAITING	你的上一步操作正在执行
MSG_AUC_ADVS_INFO	拍卖行:<color=orange>[%s]在为他的<color>%s<color=orange>寻找买家！<color><pic=126>
MSG_IBSHOP_MAILCAPTION	奇珍阁购买物品失败补偿
MSG_IBSHOP_MAILCONTENT	您在奇珍阁购买的物品%s,添加到您身上时失败，现在有附件补偿给您。
MSG_BANK_ERROREMSG	您的操作失败了，请稍候再尝试。
MSG_ITEM_TAKE_MONEY_ERR	背包携带银两已达上限！
MSG_ITEM_SAVE_MONEY_ERR	储物箱存放银两已达上限！
MSG_ITEM_TAKE_BIND_MONEY_ERR	背包携带的绑定银两已达上限！
MSG_ITEM_ADD_BIND_MONEY	您获得了%d绑定银两
MSG_ITEM_ADD_BIND_COIN	您获得了%d个绑定金币
G_STR_CHOOSE_ROUTE	你已经选定了路线：%s
G_STR_TYPE	类别
G_STR_COIN_PRICE	金币单价
G_STR_COIN_SELL_ALL	金币销售总数
G_STR_BIND_COIN_PRICE	绑定金币单价
G_STR_BIND_COIN_SELL_ALL	绑定金币销售总数
G_STR_MONEY	总量
G_STR_BIND_MONEY	总量
G_STR_GOODSINFO	编号\t道具名称\t道具大类\t具体类别\t详细类别\t等级\t原始价格\t当前价格\t有效时间（分）\r\n
G_STR_KBUYSELLMGR_BUY	[消耗]Npc购买
G_STR_KBUYSELLMGR_AMOUNT	总量
G_STR_NPC_PROUDUCTION_BIND_MONEY	[产出]NPC掉落
G_STR_PLAYERSTALL_BUY	[消耗]向其他玩家购买
G_STR_IBSHOP_BUY	[消耗]奇珍阁绑定物品购买
G_STR_KPLAYER_AUTOFINDROAD	自动寻路
G_STR_KPLAYERDBFUNS_LEVEL	等级
G_STR_KPLAYERDBFUNS_LASTLOGIN	上次登录时间
G_STR_KPLAYERDBFUNS_USER	帐号名
G_STR_KPLAYERDBFUNS_TOTALTIME	总在线时间
G_STR_KPLAYERDBFUNS_FRIENDS_AMOUNT	好友数
G_STR_KPLAYERDBFUNS_MONEY_AMOUNT	剑侠币数
G_STR_KPLAYERDBFUNS_ITEMS_VALUE	装备价值
G_STR_KPLAYERDBFUNS_RESPECT	江湖威望
G_STR_KPLAYERDBFUNS_ROUTE1	门派路线
G_STR_KPLAYERDBFUNS_ROUTE2	门派路线
G_STR_KPLAYERDBFUNS_XIULIANZHU	修炼珠剩余时间
G_STR_KPLAYERDBFUNS_BAIHUTANG	白虎堂
G_STR_KPLAYERDBFUNS_SONGJIN	宋金战场
G_STR_KPLAYERDBFUNS_YIJUN	义军任务
G_STR_KPLAYERDBFUNS_KIN	家族副本
G_STR_KPLAYERDBFUNS_MENPAI	门派竞技
G_STR_KPLAYERDBFUNS_WABAO	挖宝
G_STR_KPLAYERDBFUNS_SHANGHUI	商会任务
G_STR_KPLAYERDBFUNS_GUANFU	官府通缉任务
G_STR_KPLAYERDBFUNS_JUNYINGPLAY	军营任务副本日常和剧情
G_STR_KPLAYERDBFUNS_DENGMI	花灯猜谜
G_STR_KPLAYERDBFUNS_LIFESKILL_WORKEXP	生活技能加工总经验
G_STR_KPLAYERDBFUNS_LIFESKILL_MAKEEXP	生活技能制造总经验
G_STR_KPLAYERITEM_MONEY_DROP	[产出]NPC掉落
G_STR_KPLAYERITEM_MONEY_AMOUNT	总量
G_STR_KPLAYERTRADE_TRADE	[转移]正常交易
G_STR_KPLAYERTRADE_AMOUNT	总量
KD_STR_SYSTEM	系统
KD_STR_KIN_CALL_PREFIX	[家族]
KD_STR_TONG_CALL_PREFIX	[帮会]
KD_STR_TONG_ENVOY_CALL_DEF	掌令使
G_STR_POINT	·
