Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular
Thiên Ấn 27✭✭	Ấn Cấp 59	1	1	16	52	10	\setting\Immagine\item\Signet\An10_00.spr	\setting\Immagine\item\Signet\An10_01.spr	18	Ấn Cấp 59		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-14	-14	-1	-1	0	0	lifereplenish_p	28	28	-1	-1	0	0	allseriesstateresisttime	280	280	-1	-1	0	0	damage_fire_receive_p	-28	-28	-1	-1	0	0	damage_physics_receive_p	-28	-28	-1	-1	0	0	damage_light_receive_p	-28	-28	-1	-1	0	0	damage_poison_receive_p	-28	-28	-1	-1	0	0	damage_cold_receive_p	-28	-28	-1	-1	0	0	5	150																																																														
Thiên Ấn 28✭✭	Ấn Cấp 60	1	1	16	53	10	\setting\Immagine\item\Signet\An10_00.spr	\setting\Immagine\item\Signet\An10_01.spr	18	Ấn Cấp 60		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-15	-15	-1	-1	0	0	lifereplenish_p	29	29	-1	-1	0	0	allseriesstateresisttime	290	290	-1	-1	0	0	damage_fire_receive_p	-29	-29	-1	-1	0	0	damage_physics_receive_p	-29	-29	-1	-1	0	0	damage_light_receive_p	-29	-29	-1	-1	0	0	damage_poison_receive_p	-29	-29	-1	-1	0	0	damage_cold_receive_p	-29	-29	-1	-1	0	0	5	150																																																														
Thiên Ấn 29✭✭	Ấn Cấp 61	1	1	16	54	10	\setting\Immagine\item\Signet\An10_00.spr	\setting\Immagine\item\Signet\An10_01.spr	18	Ấn Cấp 61		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-15	-15	-1	-1	0	0	lifereplenish_p	30	30	-1	-1	0	0	allseriesstateresisttime	300	300	-1	-1	0	0	damage_fire_receive_p	-30	-30	-1	-1	0	0	damage_physics_receive_p	-30	-30	-1	-1	0	0	damage_light_receive_p	-30	-30	-1	-1	0	0	damage_poison_receive_p	-30	-30	-1	-1	0	0	damage_cold_receive_p	-30	-30	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 30✭✭✭	Ấn Cấp 62	1	1	16	55	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 62		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-16	-16	-1	-1	0	0	lifereplenish_p	31	31	-1	-1	0	0	allseriesstateresisttime	310	310	-1	-1	0	0	damage_fire_receive_p	-31	-31	-1	-1	0	0	damage_physics_receive_p	-31	-31	-1	-1	0	0	damage_light_receive_p	-31	-31	-1	-1	0	0	damage_poison_receive_p	-31	-31	-1	-1	0	0	damage_cold_receive_p	-31	-31	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 31✭✭✭	Ấn Cấp 63	1	1	16	56	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 63		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-16	-16	-1	-1	0	0	lifereplenish_p	32	32	-1	-1	0	0	allseriesstateresisttime	320	320	-1	-1	0	0	damage_fire_receive_p	-32	-32	-1	-1	0	0	damage_physics_receive_p	-32	-32	-1	-1	0	0	damage_light_receive_p	-32	-32	-1	-1	0	0	damage_poison_receive_p	-32	-32	-1	-1	0	0	damage_cold_receive_p	-32	-32	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 32✭✭✭	Ấn Cấp 64	1	1	16	57	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 64		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-17	-17	-1	-1	0	0	lifereplenish_p	33	33	-1	-1	0	0	allseriesstateresisttime	330	330	-1	-1	0	0	damage_fire_receive_p	-33	-33	-1	-1	0	0	damage_physics_receive_p	-33	-33	-1	-1	0	0	damage_light_receive_p	-33	-33	-1	-1	0	0	damage_poison_receive_p	-33	-33	-1	-1	0	0	damage_cold_receive_p	-33	-33	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 33✭✭✭	Ấn Cấp 65	1	1	16	58	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 65		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-17	-17	-1	-1	0	0	lifereplenish_p	34	34	-1	-1	0	0	allseriesstateresisttime	340	340	-1	-1	0	0	damage_fire_receive_p	-34	-34	-1	-1	0	0	damage_physics_receive_p	-34	-34	-1	-1	0	0	damage_light_receive_p	-34	-34	-1	-1	0	0	damage_poison_receive_p	-34	-34	-1	-1	0	0	damage_cold_receive_p	-34	-34	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 34✭✭✭	Ấn Cấp 66	1	1	16	59	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 66		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-18	-18	-1	-1	0	0	lifereplenish_p	35	35	-1	-1	0	0	allseriesstateresisttime	350	350	-1	-1	0	0	damage_fire_receive_p	-35	-35	-1	-1	0	0	damage_physics_receive_p	-35	-35	-1	-1	0	0	damage_light_receive_p	-35	-35	-1	-1	0	0	damage_poison_receive_p	-35	-35	-1	-1	0	0	damage_cold_receive_p	-35	-35	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 35✭✭✭	Ấn Cấp 67	1	1	16	60	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 67		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-18	-18	-1	-1	0	0	lifereplenish_p	36	36	-1	-1	0	0	allseriesstateresisttime	360	360	-1	-1	0	0	damage_fire_receive_p	-36	-36	-1	-1	0	0	damage_physics_receive_p	-36	-36	-1	-1	0	0	damage_light_receive_p	-36	-36	-1	-1	0	0	damage_poison_receive_p	-36	-36	-1	-1	0	0	damage_cold_receive_p	-36	-36	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 36✭✭✭	Ấn Cấp 68	1	1	16	61	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 68		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-19	-19	-1	-1	0	0	lifereplenish_p	37	37	-1	-1	0	0	allseriesstateresisttime	370	370	-1	-1	0	0	damage_fire_receive_p	-37	-37	-1	-1	0	0	damage_physics_receive_p	-37	-37	-1	-1	0	0	damage_light_receive_p	-37	-37	-1	-1	0	0	damage_poison_receive_p	-37	-37	-1	-1	0	0	damage_cold_receive_p	-37	-37	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 37✭✭✭	Ấn Cấp 69	1	1	16	62	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 69		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-19	-19	-1	-1	0	0	lifereplenish_p	38	38	-1	-1	0	0	allseriesstateresisttime	380	380	-1	-1	0	0	damage_fire_receive_p	-38	-38	-1	-1	0	0	damage_physics_receive_p	-38	-38	-1	-1	0	0	damage_light_receive_p	-38	-38	-1	-1	0	0	damage_poison_receive_p	-38	-38	-1	-1	0	0	damage_cold_receive_p	-38	-38	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 38✭✭✭	Ấn Cấp 70	1	1	16	63	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 70		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-20	-20	-1	-1	0	0	lifereplenish_p	39	39	-1	-1	0	0	allseriesstateresisttime	390	390	-1	-1	0	0	damage_fire_receive_p	-39	-39	-1	-1	0	0	damage_physics_receive_p	-39	-39	-1	-1	0	0	damage_light_receive_p	-39	-39	-1	-1	0	0	damage_poison_receive_p	-39	-39	-1	-1	0	0	damage_cold_receive_p	-39	-39	-1	-1	0	0	5	150																																																														
Tân Niên Ấn 39✭✭✭	Ấn Cấp 71	1	1	16	64	10	\setting\Immagine\item\Signet\TanNienAn_00.spr	\setting\Immagine\item\Signet\TanNienAn_01.spr	18	Ấn Cấp 71		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-20	-20	-1	-1	0	0	lifereplenish_p	40	40	-1	-1	0	0	allseriesstateresisttime	400	400	-1	-1	0	0	damage_fire_receive_p	-40	-40	-1	-1	0	0	damage_physics_receive_p	-40	-40	-1	-1	0	0	damage_light_receive_p	-40	-40	-1	-1	0	0	damage_poison_receive_p	-40	-40	-1	-1	0	0	damage_cold_receive_p	-40	-40	-1	-1	0	0	5	150																																																														
Tân Niên Thiên Hạ Ấn 40✭✭✭✭	Ấn Cấp 72	1	1	16	65	10	\setting\Immagine\item\Signet\ThienHaAn_00.spr	\setting\Immagine\item\Signet\ThienHaAn_01.spr	18	Ấn Cấp 72		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-21	-21	-1	-1	0	0	lifereplenish_p	41	41	-1	-1	0	0	allseriesstateresisttime	410	410	-1	-1	0	0	damage_fire_receive_p	-41	-41	-1	-1	0	0	damage_physics_receive_p	-41	-41	-1	-1	0	0	damage_light_receive_p	-41	-41	-1	-1	0	0	damage_poison_receive_p	-41	-41	-1	-1	0	0	damage_cold_receive_p	-41	-41	-1	-1	0	0	5	150																																																														
Tân Niên Thiên Hạ Ấn 41✭✭✭✭	Ấn Cấp 73	1	1	16	66	10	\setting\Immagine\item\Signet\ThienHaAn_00.spr	\setting\Immagine\item\Signet\ThienHaAn_01.spr	18	Ấn Cấp 73		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-21	-21	-1	-1	0	0	lifereplenish_p	42	42	-1	-1	0	0	allseriesstateresisttime	420	420	-1	-1	0	0	damage_fire_receive_p	-42	-42	-1	-1	0	0	damage_physics_receive_p	-42	-42	-1	-1	0	0	damage_light_receive_p	-42	-42	-1	-1	0	0	damage_poison_receive_p	-42	-42	-1	-1	0	0	damage_cold_receive_p	-42	-42	-1	-1	0	0	5	150																																																														
Tân Niên Thiên Hạ Ấn 42✭✭✭✭	Ấn Cấp 74	1	1	16	67	10	\setting\Immagine\item\Signet\ThienHaAn_00.spr	\setting\Immagine\item\Signet\ThienHaAn_01.spr	18	Ấn Cấp 74		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-22	-22	-1	-1	0	0	lifereplenish_p	43	43	-1	-1	0	0	allseriesstateresisttime	430	430	-1	-1	0	0	damage_fire_receive_p	-43	-43	-1	-1	0	0	damage_physics_receive_p	-43	-43	-1	-1	0	0	damage_light_receive_p	-43	-43	-1	-1	0	0	damage_poison_receive_p	-43	-43	-1	-1	0	0	damage_cold_receive_p	-43	-43	-1	-1	0	0	5	150																																																														
Tân Niên Thiên Hạ Ấn 43✭✭✭✭	Ấn Cấp 75	1	1	16	68	10	\setting\Immagine\item\Signet\ThienHaAn_00.spr	\setting\Immagine\item\Signet\ThienHaAn_01.spr	18	Ấn Cấp 75		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-22	-22	-1	-1	0	0	lifereplenish_p	44	44	-1	-1	0	0	allseriesstateresisttime	440	440	-1	-1	0	0	damage_fire_receive_p	-44	-44	-1	-1	0	0	damage_physics_receive_p	-44	-44	-1	-1	0	0	damage_light_receive_p	-44	-44	-1	-1	0	0	damage_poison_receive_p	-44	-44	-1	-1	0	0	damage_cold_receive_p	-44	-44	-1	-1	0	0	5	150																																																														
Tân Niên Thiên Hạ Ấn 44✭✭✭✭	Ấn Cấp 76	1	1	16	69	10	\setting\Immagine\item\Signet\ThienHaAn_00.spr	\setting\Immagine\item\Signet\ThienHaAn_01.spr	18	Ấn Cấp 76		0	20000000	50000			1	0	signet			seriesenhance	1	1	-1	-1	0	0	seriesabate	1	1	-1	-1	0	0	damage_return_receive_p	-23	-23	-1	-1	0	0	lifereplenish_p	45	45	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	damage_fire_receive_p	-45	-45	-1	-1	0	0	damage_physics_receive_p	-45	-45	-1	-1	0	0	damage_light_receive_p	-45	-45	-1	-1	0	0	damage_poison_receive_p	-45	-45	-1	-1	0	0	damage_cold_receive_p	-45	-45	-1	-1	0	0	5	150																																																														
