Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
Quân Lâm Thiên Hạ 	Nón-Nam	1	1	26	1182	1	\image\item\equip\helm\helm50m_s.spr	\image\item\equip\helm\helm50m.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	50		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Thự Thước 	Nón-Nam	1	1	26	1183	1	\image\item\equip\helm\2022vip_ma_outhat_01a1.spr	\image\item\equip\helm\2022vip_ma_outhat_01a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	97		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Linh Diệp 	Nón-Nam	1	1	26	1184	1	\image\item\equip\helm\2022vip_ma_outhat_02a1.spr	\image\item\equip\helm\2022vip_ma_outhat_02a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	98		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Chung Linh Ngọc Thanh Kế	Nón-Nam	1	1	26	1185	1	\image\item\equip\helm\2023vip_ma_outhat_01a1.spr	\image\item\equip\helm\2023vip_ma_outhat_01a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	99		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Hoàng Sương Nhật Hi Kế	Nón-Nam	1	1	26	1186	1	\image\item\equip\helm\2023vip_ma_outhat_02a1.spr	\image\item\equip\helm\2023vip_ma_outhat_02a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	100		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Càn Khôn Thất Tinh Khôi	Nón-Nam	1	1	26	1187	1	\image\item\equip\helm\wz_ma_1_mao_s.spr	\image\item\equip\helm\wz_ma_1_mao.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	31		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Như Ý Thanh Hồng Cân	Nón-Nam	1	1	26	1188	1	\image\item\equip\helm\wz_ma_3_mao_s.spr	\image\item\equip\helm\wz_ma_3_mao.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	32		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Liệt Thạch Quan	Nón-Nam	1	1	26	1189	1	\image\item\equip\helm\helm61m_s.spr	\image\item\equip\helm\helm61m.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	61		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Yến Vân Phát Quan	Nón-Nam	1	1	26	1190	1	\image\item\equip\helm\helm067_fa1.spr	\image\item\equip\helm\helm067_fa0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	65		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Trấn Bang	Nón-Nam	1	1	26	1191	1	\image\item\equip\helm\helm088_fa1.spr	\image\item\equip\helm\helm088_fa0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	63		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Bích Ngân Kết 	Nón-Nam	1	1	26	1192	1	\image\item\equip\helm\2020vip1011a1.spr	\image\item\equip\helm\2020vip1011a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	79		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Đế Vương Quan 	Nón-Nam	1	1	26	1193	1	\image\item\equip\helm\2020vip301a1.spr	\image\item\equip\helm\2020vip301a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	80		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Bạch Lê 	Nón-Nam	1	1	26	1194	1	\image\item\equip\helm\2020vip2012a1.spr	\image\item\equip\helm\2020vip2012a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	81		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Ngân Hoa Quan 	Nón-Nam	1	1	26	1195	1	\image\item\equip\helm\2021VIPnanrou1a1.spr	\image\item\equip\helm\2021VIPnanrou1a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	85		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Phi Vân Kết 	Nón-Nam	1	1	26	1196	1	\image\item\equip\helm\2021VIPnanrou2a1.spr	\image\item\equip\helm\2021VIPnanrou2a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	86		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Lưu Kim Phát Quán	Nón-Nam	1	1	26	1197	1	\image\item\equip\helm\helm076f_s.spr	\image\item\equip\helm\helm076f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	71		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Cẩm Hoa Thúc Phát	Nón-Nam	1	1	26	1198	1	\image\item\equip\helm\helm075f_s.spr	\image\item\equip\helm\helm075f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	70		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Tinh Động Thúc Phát	Nón-Nam	1	1	26	1199	1	\image\item\equip\helm\helm077f_s.spr	\image\item\equip\helm\helm077f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	72		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Kình Phong Quan	Nón-Nam	1	1	26	1200	1	\image\item\equip\helm\helm068_fa1.spr	\image\item\equip\helm\helm068_fa0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	66		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Thần Chiếu Kim Ngọc Kết	Nón-Nam	1	1	26	1201	1	\image\item\equip\helm\helm074f_s.spr	\image\item\equip\helm\helm074f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip	69		lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	0																																																									
Phong Lộ Quy Mộng Trâm	Nón-Nữ	1	1	26	1202	1	\image\item\equip\helm\helm54f_s.spr	\image\item\equip\helm\helm54f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		52	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Long Dĩnh Thoa	Nón-Nữ	1	1	26	1203	1	\image\item\equip\helm\fm_helm_newyear_s.spr	\image\item\equip\helm\fm_helm_newyear.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		37	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Song Điệp Thoa	Nón-Nữ	1	1	26	1204	1	\image\item\equip\helm\helm60f_s.spr	\image\item\equip\helm\helm60f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		60	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Bích hà trâm	Nón-Nữ	1	1	26	1205	1	\image\item\equip\helm\helm59f_s.spr	\image\item\equip\helm\helm59f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		53	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Phượng Hi Oa Hoàng Sa 	Nón-Nữ	1	1	26	1206	1	\image\item\equip\helm\helm46f_s.spr	\image\item\equip\helm\helm46f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		47	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Thỏ 	Nón-Nữ	1	1	26	1207	1	\image\item\equip\helm\tuerduo_s.spr	\image\item\equip\helm\tuerduo.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		45	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Hoán Tinh Dạ Nguyệt 	Nón-Nữ	1	1	26	1208	1	\image\item\equip\helm\helm47f_s.spr	\image\item\equip\helm\helm47f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		46	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Tuyết Vũ Ngân Thoa 	Nón-Nữ	1	1	26	1209	1	\image\item\equip\helm\helm48f_s.spr	\image\item\equip\helm\helm48f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		48	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Lam Điệp Thái Quần 	Nón-Nữ	1	1	26	1210	1	\image\item\equip\helm\helm49f_s.spr	\image\item\equip\helm\helm49f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		49	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Đào Tịch 	Nón-Nữ	1	1	26	1211	1	\image\item\equip\helm\fm_helm_xmas_s.spr	\image\item\equip\helm\fm_helm_xmas.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		44	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Phượng Vũ Cửu Thiên	Nón-Nữ	1	1	26	1212	1	\image\item\equip\helm\helm50f_s.spr	\image\item\equip\helm\helm50f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		50	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Thự Thước 	Nón-Nữ	1	1	26	1213	1	\image\item\equip\helm\2022vip_fm_outhat_01a1.spr	\image\item\equip\helm\2022vip_fm_outhat_01a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		97	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Linh Điệp Trâm	Nón-Nữ	1	1	26	1214	1	\image\item\equip\helm\2022vip_fm_outhat_02a1.spr	\image\item\equip\helm\2022vip_fm_outhat_02a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		98	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Chung Linh Ngọc Thanh Trâm	Nón-Nữ	1	1	26	1215	1	\image\item\equip\helm\2023vip_fm_outhat_01a1.spr	\image\item\equip\helm\2023vip_fm_outhat_01a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		99	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Hoàng Sương Nhật Hi Trâm	Nón-Nữ	1	1	26	1216	1	\image\item\equip\helm\2023vip_fm_outhat_02a1.spr	\image\item\equip\helm\2023vip_fm_outhat_02a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		100	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Tử Kim Thánh Nữ Mão	Nón-Nữ	1	1	26	1217	1	\image\item\equip\helm\wz_fm_1_mao_s.spr	\image\item\equip\helm\wz_fm_1_mao.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		31	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Lưu Tiên Thủy Văn Đai	Nón-Nữ	1	1	26	1218	1	\image\item\equip\helm\wz_fm_2_mao_s.spr	\image\item\equip\helm\wz_fm_2_mao.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		32	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Thiều Hoa Kết	Nón-Nữ	1	1	26	1219	1	\image\item\equip\helm\helm61f_s.spr	\image\item\equip\helm\helm61f.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		61	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Yến Vân Phát Đái	Nón-Nữ	1	1	26	1220	1	\image\item\equip\helm\armor067_fa1.spr	\image\item\equip\helm\armor067_fa0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		65	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Trấn Bang	Nón-Nữ	1	1	26	1221	1	\image\item\equip\helm\armor088_fa1.spr	\image\item\equip\helm\armor088_fa0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		63	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Xá Tử Kết 	Nón-Nữ	1	1	26	1222	1	\image\item\equip\helm\2020vip1031a1.spr	\image\item\equip\helm\2020vip1031a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		79	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Võ Cơ Trâm 	Nón-Nữ	1	1	26	1223	1	\image\item\equip\helm\2020vip303a1.spr	\image\item\equip\helm\2020vip303a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		80	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Bạc Kế 	Nón-Nữ	1	1	26	1224	1	\image\item\equip\helm\2020vip2022a1.spr	\image\item\equip\helm\2020vip2022a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		81	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Ngân Hoa Kế 	Nón-Nữ	1	1	26	1225	1	\image\item\equip\helm\2021VIPnvtou1a1.spr	\image\item\equip\helm\2021VIPnvtou1a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		85	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
Phi Vân Kết 	Nón-Nữ	1	1	26	1226	1	\image\item\equip\helm\2021VIPnvtou2a1.spr	\image\item\equip\helm\2021VIPnvtou2a0.spr	19	Ngoại Trang Nón VIP 2			1	100000			1	0	upgradeequip		86	lifemax_v	450	450	-1	-1	0	0	allseriesstateresisttime	40	40	-1	-1	0	0	manamax_v	450	450	-1	-1	0	0	deadlystrikeenhance_r	40	40	-1	-1	0	0	defencedeadlystrikedamagetrim	40	40	-1	-1	0	0	attackrating_v	225	225	-1	-1	0	0																													5	1	8	1																																																									
