Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
Bách Chiến Bá Vương +8	Lv.51	1	1	13	8	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	11	11					defencedeadlystrikedamagetrim	11	11					lifemax_p	17	17	-1	-1			fastlifereplenish_v	2650	2650	-1	-1			fastmanareplenish_v	2650	2650	-1	-1																																																																													604800							
Bách Chiến Bá Vương +9	Lv.52	1	1	13	9	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	11	11					defencedeadlystrikedamagetrim	11	11					lifemax_p	18	18	-1	-1			fastlifereplenish_v	2700	2700	-1	-1			fastmanareplenish_v	2700	2700	-1	-1																																																																													604800							
Bách Chiến Bá Vương +10	Lv.53	1	1	13	10	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	11	11					defencedeadlystrikedamagetrim	11	11					lifemax_p	18	18	-1	-1			fastlifereplenish_v	2750	2750	-1	-1			fastmanareplenish_v	2750	2750	-1	-1																																																																													604800							
Bách Chiến Bá Vương +11	Lv.54	1	1	13	11	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	11	11					defencedeadlystrikedamagetrim	11	11					lifemax_p	18	18	-1	-1			fastlifereplenish_v	2800	2800	-1	-1			fastmanareplenish_v	2800	2800	-1	-1																																																																													604800							
Bách Chiến Bá Vương +12	Lv.55	1	1	13	12	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	11	11					defencedeadlystrikedamagetrim	11	11					lifemax_p	19	19	-1	-1			fastlifereplenish_v	2850	2850	-1	-1			fastmanareplenish_v	2850	2850	-1	-1																																																																													604800							
Bách Chiến Bá Vương +13	Lv.56	1	1	13	13	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	12	12					defencedeadlystrikedamagetrim	12	12					lifemax_p	19	19	-1	-1			fastlifereplenish_v	2900	2900	-1	-1			fastmanareplenish_v	2900	2900	-1	-1																																																																													604800							
Bách Chiến Bá Vương +14	Lv.57	1	1	13	14	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	12	12					defencedeadlystrikedamagetrim	12	12					lifemax_p	19	19	-1	-1			fastlifereplenish_v	2950	2950	-1	-1			fastmanareplenish_v	2950	2950	-1	-1																																																																													604800							
Bách Chiến Bá Vương +15	Lv.58	1	1	13	15	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	12	12					defencedeadlystrikedamagetrim	12	12					lifemax_p	20	20	-1	-1			fastlifereplenish_v	3000	3000	-1	-1			fastmanareplenish_v	3000	3000	-1	-1																																																																													604800							
Bách Chiến Bá Vương +16	Lv.59	1	1	13	16	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	12	12					defencedeadlystrikedamagetrim	12	12					lifemax_p	20	20	-1	-1			fastlifereplenish_v	3050	3050	-1	-1			fastmanareplenish_v	3050	3050	-1	-1																																																																													604800							
Bách Chiến Bá Vương +17	Lv.60	1	1	13	17	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	12	12					defencedeadlystrikedamagetrim	12	12					lifemax_p	20	20	-1	-1			fastlifereplenish_v	3100	3100	-1	-1			fastmanareplenish_v	3100	3100	-1	-1																																																																													604800							
Bách Chiến Bá Vương +18	Lv.61	1	1	13	18	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	13	13					defencedeadlystrikedamagetrim	13	13					lifemax_p	21	21	-1	-1			fastlifereplenish_v	3150	3150	-1	-1			fastmanareplenish_v	3150	3150	-1	-1																																																																													604800							
Bách Chiến Bá Vương +19	Lv.62	1	1	13	19	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	13	13					defencedeadlystrikedamagetrim	13	13					lifemax_p	21	21	-1	-1			fastlifereplenish_v	3200	3200	-1	-1			fastmanareplenish_v	3200	3200	-1	-1																																																																													604800							
Bách Chiến Bá Vương +20	Lv.63	1	1	13	20	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	13	13					defencedeadlystrikedamagetrim	13	13					lifemax_p	21	21	-1	-1			fastlifereplenish_v	3250	3250	-1	-1			fastmanareplenish_v	3250	3250	-1	-1																																																																													604800							
Bách Chiến Bá Vương +21✭	Lv.64	1	1	13	21	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	13	13					defencedeadlystrikedamagetrim	13	13					lifemax_p	22	22	-1	-1			fastlifereplenish_v	3300	3300	-1	-1			fastmanareplenish_v	3300	3300	-1	-1																																																																													604800							
Bách Chiến Bá Vương +22✭	Lv.65	1	1	13	22	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	13	13					defencedeadlystrikedamagetrim	13	13					lifemax_p	22	22	-1	-1			fastlifereplenish_v	3350	3350	-1	-1			fastmanareplenish_v	3350	3350	-1	-1																																																																													604800							
Bách Chiến Bá Vương +23✭	Lv.66	1	1	13	23	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	14	14					defencedeadlystrikedamagetrim	14	14					lifemax_p	22	22	-1	-1			fastlifereplenish_v	3400	3400	-1	-1			fastmanareplenish_v	3400	3400	-1	-1																																																																													604800							
Bách Chiến Bá Vương +24✭	Lv.67	1	1	13	24	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	14	14					defencedeadlystrikedamagetrim	14	14					lifemax_p	23	23	-1	-1			fastlifereplenish_v	3450	3450	-1	-1			fastmanareplenish_v	3450	3450	-1	-1																																																																													604800							
Bách Chiến Bá Vương +25✭	Lv.68	1	1	13	25	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	14	14					defencedeadlystrikedamagetrim	14	14					lifemax_p	23	23	-1	-1			fastlifereplenish_v	3500	3500	-1	-1			fastmanareplenish_v	3500	3500	-1	-1																																																																													604800							
Bách Chiến Bá Vương +26✭	Lv.69	1	1	13	26	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	14	14					defencedeadlystrikedamagetrim	14	14					lifemax_p	23	23	-1	-1			fastlifereplenish_v	3550	3550	-1	-1			fastmanareplenish_v	3550	3550	-1	-1																																																																													604800							
Bách Chiến Bá Vương +27✭	Lv.70	1	1	13	27	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	14	14					defencedeadlystrikedamagetrim	14	14					lifemax_p	24	24	-1	-1			fastlifereplenish_v	3600	3600	-1	-1			fastmanareplenish_v	3600	3600	-1	-1																																																																													604800							
Bách Chiến Bá Vương +28✭	Lv.71	1	1	13	28	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	15	15					defencedeadlystrikedamagetrim	15	15					lifemax_p	24	24	-1	-1			fastlifereplenish_v	3650	3650	-1	-1			fastmanareplenish_v	3650	3650	-1	-1																																																																													604800							
Bách Chiến Bá Vương +29✭	Lv.72	1	1	13	29	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	15	15					defencedeadlystrikedamagetrim	15	15					lifemax_p	24	24	-1	-1			fastlifereplenish_v	3700	3700	-1	-1			fastmanareplenish_v	3700	3700	-1	-1																																																																													604800							
Bách Chiến Bá Vương +30✭✭	Lv.73	1	1	13	30	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	15	15					defencedeadlystrikedamagetrim	15	15					lifemax_p	25	25	-1	-1			fastlifereplenish_v	3750	3750	-1	-1			fastmanareplenish_v	3750	3750	-1	-1																																																																													604800							
Bách Chiến Bá Vương +31✭✭	Lv.74	1	1	13	31	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	15	15					defencedeadlystrikedamagetrim	15	15					lifemax_p	25	25	-1	-1			fastlifereplenish_v	3800	3800	-1	-1			fastmanareplenish_v	3800	3800	-1	-1																																																																													604800							
Bách Chiến Bá Vương +32✭✭	Lv.75	1	1	13	32	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	15	15					defencedeadlystrikedamagetrim	15	15					lifemax_p	25	25	-1	-1			fastlifereplenish_v	3850	3850	-1	-1			fastmanareplenish_v	3850	3850	-1	-1																																																																													604800							
Bách Chiến Bá Vương +33✭✭	Lv.76	1	1	13	33	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	16	16					defencedeadlystrikedamagetrim	16	16					lifemax_p	26	26	-1	-1			fastlifereplenish_v	3900	3900	-1	-1			fastmanareplenish_v	3900	3900	-1	-1																																																																													604800							
Bách Chiến Bá Vương +34✭✭	Lv.77	1	1	13	34	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	16	16					defencedeadlystrikedamagetrim	16	16					lifemax_p	26	26	-1	-1			fastlifereplenish_v	3950	3950	-1	-1			fastmanareplenish_v	3950	3950	-1	-1																																																																													604800							
✭Tàn Đông Chi Long✭	Lv.78	1	1	13	35	10	\setting\Immagine\item\Mask\MatNa_TanLong_00.spr	\setting\Immagine\item\Mask\MatNa_TanLong_01.spr	35		<bclr=0,0,200><color=white>Mặt Nạ Hỏa Long Sự Kiện Giáng Sinh<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	16	16					defencedeadlystrikedamagetrim	16	16					lifemax_p	26	26	-1	-1			fastlifereplenish_v	4000	4000	-1	-1			fastmanareplenish_v	4000	4000	-1	-1																																																																													604800							
Bách Chiến Bá Vương +35✭✭	Lv.79	1	1	13	36	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	16	16					defencedeadlystrikedamagetrim	16	16					lifemax_p	27	27	-1	-1			fastlifereplenish_v	4050	4050	-1	-1			fastmanareplenish_v	4050	4050	-1	-1																																																																													604800							
Bách Chiến Bá Vương +36✭✭	Lv.80	1	1	13	37	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	16	16					defencedeadlystrikedamagetrim	16	16					lifemax_p	27	27	-1	-1			fastlifereplenish_v	4100	4100	-1	-1			fastmanareplenish_v	4100	4100	-1	-1																																																																													604800							
Bách Chiến Bá Vương +37✭✭	Lv.81	1	1	13	38	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	17	17					defencedeadlystrikedamagetrim	17	17					lifemax_p	27	27	-1	-1			fastlifereplenish_v	4150	4150	-1	-1			fastmanareplenish_v	4150	4150	-1	-1																																																																													604800							
Bách Chiến Bá Vương +38✭✭	Lv.82	1	1	13	39	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	17	17					defencedeadlystrikedamagetrim	17	17					lifemax_p	28	28	-1	-1			fastlifereplenish_v	4200	4200	-1	-1			fastmanareplenish_v	4200	4200	-1	-1																																																																													604800							
Bách Chiến Bá Vương +39✭✭	Lv.83	1	1	13	40	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	17	17					defencedeadlystrikedamagetrim	17	17					lifemax_p	28	28	-1	-1			fastlifereplenish_v	4250	4250	-1	-1			fastmanareplenish_v	4250	4250	-1	-1																																																																													604800							
Bách Chiến Bá Vương +40✭✭	Lv.84	1	1	13	41	10	\setting\Immagine\item\Mask\MatNa_BaVuong_00.spr	\setting\Immagine\item\Mask\MatNa_BaVuong_01.spr	35		<color=green>Chấn Hưng Thiên Hạ-Thống Lĩnh Quần Hùng<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	17	17					defencedeadlystrikedamagetrim	17	17					lifemax_p	28	28	-1	-1			fastlifereplenish_v	4300	4300	-1	-1			fastmanareplenish_v	4300	4300	-1	-1																																																																													604800							
Hiệp Ảnh Tân Niên +41✭✭✭	Lv.85	1	1	13	42	10	\setting\Immagine\item\Mask\HiepAnhTanNien_00.spr	\setting\Immagine\item\Mask\HiepAnhTanNien_01.spr	35		<bclr=0,0,200><color=white>Tân Niên Hiệp Khách<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	17	17					defencedeadlystrikedamagetrim	17	17					lifemax_p	29	29	-1	-1			fastlifereplenish_v	4350	4350	-1	-1			fastmanareplenish_v	4350	4350	-1	-1			damage_all_resist	50	50	-1	-1	0	0	adddefense_v	50	50	-1	-1	0	0																																																													604800							
Hiệp Ảnh Tân Niên +42✭✭✭	Lv.86	1	1	13	43	10	\setting\Immagine\item\Mask\HiepAnhTanNien_00.spr	\setting\Immagine\item\Mask\HiepAnhTanNien_01.spr	35		<bclr=0,0,200><color=white>Tân Niên Hiệp Khách<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	18	18					defencedeadlystrikedamagetrim	18	18					lifemax_p	29	29	-1	-1			fastlifereplenish_v	4400	4400	-1	-1			fastmanareplenish_v	4400	4400	-1	-1			damage_all_resist	75	75	-1	-1	0	0	adddefense_v	75	75	-1	-1	0	0																																																													604800							
Hiệp Ảnh Tân Niên +43✭✭✭	Lv.87	1	1	13	44	10	\setting\Immagine\item\Mask\HiepAnhTanNien_00.spr	\setting\Immagine\item\Mask\HiepAnhTanNien_01.spr	35		<bclr=0,0,200><color=white>Tân Niên Hiệp Khách<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	18	18					defencedeadlystrikedamagetrim	18	18					lifemax_p	29	29	-1	-1			fastlifereplenish_v	4450	4450	-1	-1			fastmanareplenish_v	4450	4450	-1	-1			damage_all_resist	100	100	-1	-1	0	0	adddefense_v	100	100	-1	-1	0	0																																																													604800							
Hiệp Ảnh Tân Niên +44✭✭✭	Lv.88	1	1	13	45	10	\setting\Immagine\item\Mask\HiepAnhTanNien_00.spr	\setting\Immagine\item\Mask\HiepAnhTanNien_01.spr	35		<bclr=0,0,200><color=white>Tân Niên Hiệp Khách<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	18	18					defencedeadlystrikedamagetrim	18	18					lifemax_p	30	30	-1	-1			fastlifereplenish_v	4500	4500	-1	-1			fastmanareplenish_v	4500	4500	-1	-1			damage_all_resist	125	125	-1	-1	0	0	adddefense_v	125	125	-1	-1	0	0																																																													604800							
Hiệp Ảnh Tân Niên +45✭✭✭	Lv.89	1	1	13	46	10	\setting\Immagine\item\Mask\HiepAnhTanNien_00.spr	\setting\Immagine\item\Mask\HiepAnhTanNien_01.spr	35		<bclr=0,0,200><color=white>Tân Niên Hiệp Khách<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	18	18					defencedeadlystrikedamagetrim	18	18					lifemax_p	30	30	-1	-1			fastlifereplenish_v	4550	4550	-1	-1			fastmanareplenish_v	4550	4550	-1	-1			damage_all_resist	150	150	-1	-1	0	0	adddefense_v	150	150	-1	-1	0	0																																																													604800							
Hiệp Ảnh Tân Niên +46✭✭✭	Lv.90	1	1	13	47	10	\setting\Immagine\item\Mask\HiepAnhTanNien_00.spr	\setting\Immagine\item\Mask\HiepAnhTanNien_01.spr	35		<bclr=0,0,200><color=white>Tân Niên Hiệp Khách<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	18	18					defencedeadlystrikedamagetrim	18	18					lifemax_p	30	30	-1	-1			fastlifereplenish_v	4600	4600	-1	-1			fastmanareplenish_v	4600	4600	-1	-1			damage_all_resist	175	175	-1	-1	0	0	adddefense_v	175	175	-1	-1	0	0																																																													604800							
Hiệp Ảnh Tân Niên +47✭✭✭	Lv.91	1	1	13	48	10	\setting\Immagine\item\Mask\HiepAnhTanNien_00.spr	\setting\Immagine\item\Mask\HiepAnhTanNien_01.spr	35		<bclr=0,0,200><color=white>Tân Niên Hiệp Khách<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	19	19					defencedeadlystrikedamagetrim	19	19					lifemax_p	31	31	-1	-1			fastlifereplenish_v	4650	4650	-1	-1			fastmanareplenish_v	4650	4650	-1	-1			damage_all_resist	200	200	-1	-1	0	0	adddefense_v	200	200	-1	-1	0	0																																																													604800							
Hiệp Ảnh Tân Niên +48✭✭✭	Lv.92	1	1	13	49	10	\setting\Immagine\item\Mask\HiepAnhTanNien_00.spr	\setting\Immagine\item\Mask\HiepAnhTanNien_01.spr	35		<bclr=0,0,200><color=white>Tân Niên Hiệp Khách<color>	0	1	10000000000			1	0	mask	0	0		-1	-1					allskill_v	1	1	1	1			lifereplenish_p	19	19					defencedeadlystrikedamagetrim	19	19					lifemax_p	31	31	-1	-1			fastlifereplenish_v	4700	4700	-1	-1			fastmanareplenish_v	4700	4700	-1	-1			damage_all_resist	225	225	-1	-1	0	0	adddefense_v	225	225	-1	-1	0	0																																																													604800							
