Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
Thanh Vân Bạch Sắc Bào	Khoác-Nữ	1	1	25	1097	1	\image\item\equip\armor\2021VIPnv1a1.spr	\image\item\equip\armor\2021VIPnv1a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	equip		84	lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	1																																																									
Kim Lưu Tự Thước Thường	Khoác-Nam	1	1	25	1098	1	\image\item\equip\armor\2022vip_ma_garment_01a1.spr	\image\item\equip\armor\2022vip_ma_garment_01a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	equip	95		lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	0																																																									
Kim Lưu Tự Thước Thường	Khoác-Nữ	1	1	25	1099	1	\image\item\equip\armor\2022vip_fm_garment_01a1.spr	\image\item\equip\armor\2022vip_fm_garment_01a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	equip		95	lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	1																																																									
Hồng Tử Linh Diệp Bào	Khoác-Nam	1	1	25	1100	1	\image\item\equip\armor\2022vip_ma_garment_02a1.spr	\image\item\equip\armor\2022vip_ma_garment_02a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	equip	96		lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	0																																																									
Hồng Tử Linh Diệp Bào	Khoác-Nữ	1	1	25	1101	1	\image\item\equip\armor\2022vip_fm_garment_02a1.spr	\image\item\equip\armor\2022vip_fm_garment_02a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	equip		96	lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	1																																																									
Đào Thiển Lưu Ly	Khoác-Nữ	1	1	25	1102	1	\image\item\equip\armor\armor069_a1.spr	\image\item\equip\armor\armor069_a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	equip		62	lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	1																																																									
Mặc Uyên Tố Hoa	Khoác-Nam	1	1	25	1103	1	\image\item\equip\armor\helm072_a1.spr	\image\item\equip\armor\helm072_a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	equip	62		lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	0																																																									
Liên Y Tạp Oa	Khoác-Nữ	1	1	25	1104	1	\image\item\equip\armor\armor072_a1.spr	\image\item\equip\armor\armor072_a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	equip		66	lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	1																																																									
Thúy Lan Vân Văn	Khoác-Nam	1	1	25	1105	1	\image\item\equip\armor\helm073_a1.spr	\image\item\equip\armor\helm073_a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	equip	66		lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	0																																																									
Tử Tiêu Dật Thái Quần	Khoác-Nữ	1	1	25	1106	1	\image\item\equip\armor\armor076_s.spr	\image\item\equip\armor\armor076.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	equip		69	lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	1																																																									
Tử Tiêu Lưu Kim Giáp	Khoác-Nam	1	1	25	1107	1	\image\item\equip\armor\helm076_s.spr	\image\item\equip\armor\helm076.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	equip	69		lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	0																																																									
Phong Vũ Hồng Loan Quần	Khoác-Nữ	1	1	25	1108	1	\image\item\equip\armor\armor077_s.spr	\image\item\equip\armor\armor077.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	equip		70	lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	1																																																									
Tinh Động Hồng Loan Khải	Khoác-Nam	1	1	25	1109	1	\image\item\equip\armor\helm077_s.spr	\image\item\equip\armor\helm077.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	equip	70		lifemax_v	350	350	-1	-1	0	0	allseriesstateresisttime	30	30	-1	-1	0	0	manamax_v	350	350	-1	-1	0	0	deadlystrikeenhance_r	30	30	-1	-1	0	0	defencedeadlystrikedamagetrim	30	30	-1	-1	0	0	attackrating_v	150	150	-1	-1	0	0																													5	1	8	0																																																									
Tỏa Tử Giáp	Khoác-Nam	1	1	25	1110	1	\image\item\equip\armor\m_kai_202_s.spr	\image\item\equip\armor\m_kai_202.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	11		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Minh Quang Khải	Khoác-Nam	1	1	25	1111	1	\image\item\equip\armor\m_kai_204_s.spr	\image\item\equip\armor\m_kai_204.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	12		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Tế Lân Giáp	Khoác-Nam	1	1	25	1112	1	\image\item\equip\armor\m_kai_206_s.spr	\image\item\equip\armor\m_kai_206.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	13		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Tỏa Tử Hoàng Kim Giáp	Khoác-Nam	1	1	25	1113	1	\image\item\equip\armor\m_kai_208_s.spr	\image\item\equip\armor\m_kai_208.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	14		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Kính Hoa Khải	Khoác-Nam	1	1	25	1114	1	\image\item\equip\armor\m_kai_210_s.spr	\image\item\equip\armor\m_kai_210.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	15		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Thích Khách Trang	Khoác-Nam	1	1	25	1115	1	\image\item\equip\armor\m_jiayi_302_s.spr	\image\item\equip\armor\m_jiayi_302.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	6		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Mộng Mị Trang	Khoác-Nam	1	1	25	1116	1	\image\item\equip\armor\m_jiayi_304_s.spr	\image\item\equip\armor\m_jiayi_304.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	7		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Tham Lang Trang	Khoác-Nam	1	1	25	1117	1	\image\item\equip\armor\m_jiayi_306_s.spr	\image\item\equip\armor\m_jiayi_306.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	8		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Sơn Hồn Trang	Khoác-Nam	1	1	25	1118	1	\image\item\equip\armor\m_jiayi_308_s.spr	\image\item\equip\armor\m_jiayi_308.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	9		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Vô Dung Kình Trang	Khoác-Nam	1	1	25	1119	1	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	10		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Sí Nhiễm Hoa Y	Khoác-Nam	1	1	25	1120	1	\image\item\equip\armor\ma_armor_xmas_s.spr	\image\item\equip\armor\ma_armor_xmas.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	44		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Y Sơn Quan Lan Khải	Khoác-Nam	1	1	25	1121	1	\image\item\equip\armor\armor52m_s.spr	\image\item\equip\armor\armor52m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	52		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Tử Tô Kim Bộ	Khoác-Nam	1	1	25	1122	1	\image\item\equip\armor\armor058m_s.spr	\image\item\equip\armor\armor058m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	58		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
U Long Ngự Vân Bào	Khoác-Nam	1	1	25	1123	1	\image\item\equip\armor\armor46m_s.spr	\image\item\equip\armor\armor46m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	46		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Thanh Ngự Vĩ Bào	Khoác-Nam	1	1	25	1124	1	\image\item\equip\armor\armor48m_s.spr	\image\item\equip\armor\armor48m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	48		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Quân Lâm Thiên Hạ	Khoác-Nam	1	1	25	1125	1	\image\item\equip\armor\armor50f_s.spr	\image\item\equip\armor\armor50f.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	50		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Thanh Sương Dạ Nguyệt Y	Khoác-Nam	1	1	25	1126	1	\image\item\equip\armor\armor47m_s.spr	\image\item\equip\armor\armor47m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	47		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Kiếm Tâm Hà Ảnh Sam 	Khoác-Nam	1	1	25	1127	1	\image\item\equip\armor\armor057m_s.spr	\image\item\equip\armor\armor057m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	57		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Ly Mực Bàn Cánh Giáp	Khoác-Nam	1	1	25	1128	1	\image\item\equip\armor\helm088_a1.spr	\image\item\equip\armor\helm088_a0.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	61		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Nghịch Thế Trọng Thiên Khải	Khoác-Nam	1	1	25	1129	1	\image\item\equip\armor\ma_ds_armor_D_s.spr	\image\item\equip\armor\ma_ds_armor_D.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	35		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Uyên Lâm Tàn Tinh Bào	Khoác-Nam	1	1	25	1130	1	\image\item\equip\armor\ypt_1m_yifu_s.spr	\image\item\equip\armor\ypt_1m_yifu_b.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	85		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Uyên Lâm Phá Nguyệt Bào	Khoác-Nam	1	1	25	1131	1	\image\item\equip\armor\ypt_2m_yifu_s.spr	\image\item\equip\armor\ypt_2m_yifu_b.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	86		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Uyên Lâm Tử Quang Bào	Khoác-Nam	1	1	25	1132	1	\image\item\equip\armor\ypt_3m_yifu_s.spr	\image\item\equip\armor\ypt_3m_yifu_b.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	87		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Uyên Lâm Phong Ngâm Bào	Khoác-Nam	1	1	25	1133	1	\image\item\equip\armor\ypt_4m_yifu_s.spr	\image\item\equip\armor\ypt_4m_yifu_b.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	91		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Chung Linh Ngọc Thanh Bào	Khoác-Nam	1	1	25	1134	1	\image\item\equip\armor\2023vip_ma_garment_01a1.spr	\image\item\equip\armor\2023vip_ma_garment_01a0.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	97		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Hoàng Sương Nhật Hi Bào	Khoác-Nam	1	1	25	1135	1	\image\item\equip\armor\2023vip_ma_garment_02a1.spr	\image\item\equip\armor\2023vip_ma_garment_02a0.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	98		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Càn Khôn Thất Tinh Khải	Khoác-Nam	1	1	25	1136	1	\image\item\equip\armor\wz_ma_1_yi_s.spr	\image\item\equip\armor\wz_ma_1_yi.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	31		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Như Ý Thanh Hồng Giáp	Khoác-Nam	1	1	25	1137	1	\image\item\equip\armor\wz_ma_2_yi_s.spr	\image\item\equip\armor\wz_ma_2_yi.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	32		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Liệt Thạch Đoàn Kim	Khoác-Nam	1	1	25	1138	1	\image\item\equip\armor\armor059m_s.spr	\image\item\equip\armor\armor059m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	59		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Thần Long Đằng Vân	Khoác-Nam	1	1	25	1139	1	\image\item\equip\armor\armor060m_s.spr	\image\item\equip\armor\armor060m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	60		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
Lam Hải Kim Lữ	Khoác-Nam	1	1	25	1140	1	\image\item\equip\armor\armor49m_s.spr	\image\item\equip\armor\armor49m.spr	20	Ngoại Trang Áo VIP 1			1	120000			1	0	equip	49		lifemax_v	400	400	-1	-1	0	0	allseriesstateresisttime	35	35	-1	-1	0	0	manamax_v	400	400	-1	-1	0	0	deadlystrikeenhance_r	35	35	-1	-1	0	0	defencedeadlystrikedamagetrim	35	35	-1	-1	0	0	attackrating_v	200	200	-1	-1	0	0																													5	1	8	0																																																									
