Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 11	7	23	2	2	2681	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 11	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	30	30	-1	-1	0	0	allseriesstateresistrate	70	70	-1	-1	0	0	damage_all_resist	130	130	-1	-1	0	0	defencedeadlystrikedamagetrim	20	20	-1	-1	0	0	addphysicsdamage_v	500	500	-1	-1	0	0	addphysicsdamage_p	60	60	-1	-1	0	0	deadlystrikedamageenhance_p	22	22	-1	-1	0	0	skilldamageptrim	28	28	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	castspeed_v	8	8	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 12	7	23	2	2	2682	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 12	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	31	31	-1	-1	0	0	allseriesstateresistrate	72	72	-1	-1	0	0	damage_all_resist	135	135	-1	-1	0	0	defencedeadlystrikedamagetrim	21	21	-1	-1	0	0	addphysicsdamage_v	510	510	-1	-1	0	0	addphysicsdamage_p	62	62	-1	-1	0	0	deadlystrikedamageenhance_p	23	23	-1	-1	0	0	skilldamageptrim	29	29	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	castspeed_v	8	8	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 13	7	23	2	2	2683	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 13	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	32	32	-1	-1	0	0	allseriesstateresistrate	74	74	-1	-1	0	0	damage_all_resist	140	140	-1	-1	0	0	defencedeadlystrikedamagetrim	21	21	-1	-1	0	0	addphysicsdamage_v	520	520	-1	-1	0	0	addphysicsdamage_p	64	64	-1	-1	0	0	deadlystrikedamageenhance_p	24	24	-1	-1	0	0	skilldamageptrim	30	30	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	castspeed_v	8	8	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 14	7	23	2	2	2684	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 14	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	33	33	-1	-1	0	0	allseriesstateresistrate	76	76	-1	-1	0	0	damage_all_resist	145	145	-1	-1	0	0	defencedeadlystrikedamagetrim	22	22	-1	-1	0	0	addphysicsdamage_v	530	530	-1	-1	0	0	addphysicsdamage_p	66	66	-1	-1	0	0	deadlystrikedamageenhance_p	25	25	-1	-1	0	0	skilldamageptrim	31	31	-1	-1	0	0	attackspeed_v	9	9	-1	-1	0	0	castspeed_v	9	9	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 15	7	23	2	2	2685	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 15	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	34	34	-1	-1	0	0	allseriesstateresistrate	78	78	-1	-1	0	0	damage_all_resist	150	150	-1	-1	0	0	defencedeadlystrikedamagetrim	22	22	-1	-1	0	0	addphysicsdamage_v	540	540	-1	-1	0	0	addphysicsdamage_p	68	68	-1	-1	0	0	deadlystrikedamageenhance_p	26	26	-1	-1	0	0	skilldamageptrim	32	32	-1	-1	0	0	attackspeed_v	9	9	-1	-1	0	0	castspeed_v	9	9	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 16	7	23	2	2	2686	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 16	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	35	35	-1	-1	0	0	allseriesstateresistrate	80	80	-1	-1	0	0	damage_all_resist	155	155	-1	-1	0	0	defencedeadlystrikedamagetrim	23	23	-1	-1	0	0	addphysicsdamage_v	550	550	-1	-1	0	0	addphysicsdamage_p	70	70	-1	-1	0	0	deadlystrikedamageenhance_p	27	27	-1	-1	0	0	skilldamageptrim	33	33	-1	-1	0	0	attackspeed_v	9	9	-1	-1	0	0	castspeed_v	9	9	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 17	7	23	2	2	2687	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 17	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	36	36	-1	-1	0	0	allseriesstateresistrate	82	82	-1	-1	0	0	damage_all_resist	160	160	-1	-1	0	0	defencedeadlystrikedamagetrim	23	23	-1	-1	0	0	addphysicsdamage_v	560	560	-1	-1	0	0	addphysicsdamage_p	72	72	-1	-1	0	0	deadlystrikedamageenhance_p	28	28	-1	-1	0	0	skilldamageptrim	34	34	-1	-1	0	0	attackspeed_v	10	10	-1	-1	0	0	castspeed_v	10	10	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 18	7	23	2	2	2688	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 18	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	37	37	-1	-1	0	0	allseriesstateresistrate	84	84	-1	-1	0	0	damage_all_resist	165	165	-1	-1	0	0	defencedeadlystrikedamagetrim	24	24	-1	-1	0	0	addphysicsdamage_v	570	570	-1	-1	0	0	addphysicsdamage_p	74	74	-1	-1	0	0	deadlystrikedamageenhance_p	29	29	-1	-1	0	0	skilldamageptrim	35	35	-1	-1	0	0	attackspeed_v	10	10	-1	-1	0	0	castspeed_v	10	10	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 19	7	23	2	2	2689	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 19	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	38	38	-1	-1	0	0	allseriesstateresistrate	86	86	-1	-1	0	0	damage_all_resist	170	170	-1	-1	0	0	defencedeadlystrikedamagetrim	24	24	-1	-1	0	0	addphysicsdamage_v	580	580	-1	-1	0	0	addphysicsdamage_p	76	76	-1	-1	0	0	deadlystrikedamageenhance_p	30	30	-1	-1	0	0	skilldamageptrim	36	36	-1	-1	0	0	attackspeed_v	10	10	-1	-1	0	0	castspeed_v	10	10	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Hỏa Cung Tiễn	Hệ hỏa Cấp 7 (2-20)_Tụ Tiễn 20	7	23	2	2	2690	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 20	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	39	39	-1	-1	0	0	allseriesstateresistrate	88	88	-1	-1	0	0	damage_all_resist	175	175	-1	-1	0	0	defencedeadlystrikedamagetrim	25	25	-1	-1	0	0	addphysicsdamage_v	590	590	-1	-1	0	0	addphysicsdamage_p	78	78	-1	-1	0	0	deadlystrikedamageenhance_p	31	31	-1	-1	0	0	skilldamageptrim	37	37	-1	-1	0	0	attackspeed_v	11	11	-1	-1	0	0	castspeed_v	11	11	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 [1]_Tụ Tiễn	7	23	2	2	2519	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Vũ khí Thương Phong 2024-Kiếm Thế Sát Thần PK	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	15	22	-1	-1	0	0	allseriesstateresistrate	40	75	-1	-1	0	0	damage_all_resist	65	100	-1	-1	0	0	defencedeadlystrikedamagetrim	12	17	-1	-1	0	0	addphysicsdamage_v	375	700	-1	-1	0	0	addphysicsdamage_p	32	42	-1	-1	0	0	deadlystrikedamageenhance_p	10	12	-1	-1	0	0	skilldamageptrim	15	20	-1	-1	0	0	attackspeed_v	1	7	-1	-1	0	0	castspeed_v	1	7	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 2	7	23	2	2	2691	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 2	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	21	21	-1	-1	0	0	allseriesstateresistrate	52	52	-1	-1	0	0	damage_all_resist	85	85	-1	-1	0	0	defencedeadlystrikedamagetrim	16	16	-1	-1	0	0	addphysicsdamage_v	410	410	-1	-1	0	0	addphysicsdamage_p	42	42	-1	-1	0	0	deadlystrikedamageenhance_p	13	13	-1	-1	0	0	skilldamageptrim	19	19	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	castspeed_v	5	5	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 3	7	23	2	2	2692	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 3	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	22	22	-1	-1	0	0	allseriesstateresistrate	54	54	-1	-1	0	0	damage_all_resist	90	90	-1	-1	0	0	defencedeadlystrikedamagetrim	16	16	-1	-1	0	0	addphysicsdamage_v	420	420	-1	-1	0	0	addphysicsdamage_p	44	44	-1	-1	0	0	deadlystrikedamageenhance_p	14	14	-1	-1	0	0	skilldamageptrim	20	20	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	castspeed_v	5	5	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 4	7	23	2	2	2693	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 4	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	23	23	-1	-1	0	0	allseriesstateresistrate	56	56	-1	-1	0	0	damage_all_resist	95	95	-1	-1	0	0	defencedeadlystrikedamagetrim	17	17	-1	-1	0	0	addphysicsdamage_v	430	430	-1	-1	0	0	addphysicsdamage_p	46	46	-1	-1	0	0	deadlystrikedamageenhance_p	15	15	-1	-1	0	0	skilldamageptrim	21	21	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	castspeed_v	5	5	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 5	7	23	2	2	2694	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 5	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	24	24	-1	-1	0	0	allseriesstateresistrate	58	58	-1	-1	0	0	damage_all_resist	100	100	-1	-1	0	0	defencedeadlystrikedamagetrim	17	17	-1	-1	0	0	addphysicsdamage_v	440	440	-1	-1	0	0	addphysicsdamage_p	48	48	-1	-1	0	0	deadlystrikedamageenhance_p	16	16	-1	-1	0	0	skilldamageptrim	22	22	-1	-1	0	0	attackspeed_v	6	6	-1	-1	0	0	castspeed_v	6	6	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 6	7	23	2	2	2695	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 6	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	25	25	-1	-1	0	0	allseriesstateresistrate	60	60	-1	-1	0	0	damage_all_resist	105	105	-1	-1	0	0	defencedeadlystrikedamagetrim	18	18	-1	-1	0	0	addphysicsdamage_v	450	450	-1	-1	0	0	addphysicsdamage_p	50	50	-1	-1	0	0	deadlystrikedamageenhance_p	17	17	-1	-1	0	0	skilldamageptrim	23	23	-1	-1	0	0	attackspeed_v	6	6	-1	-1	0	0	castspeed_v	6	6	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 7	7	23	2	2	2696	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 7	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	26	26	-1	-1	0	0	allseriesstateresistrate	62	62	-1	-1	0	0	damage_all_resist	110	110	-1	-1	0	0	defencedeadlystrikedamagetrim	18	18	-1	-1	0	0	addphysicsdamage_v	460	460	-1	-1	0	0	addphysicsdamage_p	52	52	-1	-1	0	0	deadlystrikedamageenhance_p	18	18	-1	-1	0	0	skilldamageptrim	24	24	-1	-1	0	0	attackspeed_v	6	6	-1	-1	0	0	castspeed_v	6	6	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 8	7	23	2	2	2697	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 8	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	27	27	-1	-1	0	0	allseriesstateresistrate	64	64	-1	-1	0	0	damage_all_resist	115	115	-1	-1	0	0	defencedeadlystrikedamagetrim	19	19	-1	-1	0	0	addphysicsdamage_v	470	470	-1	-1	0	0	addphysicsdamage_p	54	54	-1	-1	0	0	deadlystrikedamageenhance_p	19	19	-1	-1	0	0	skilldamageptrim	25	25	-1	-1	0	0	attackspeed_v	7	7	-1	-1	0	0	castspeed_v	7	7	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 9	7	23	2	2	2698	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 9	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	28	28	-1	-1	0	0	allseriesstateresistrate	66	66	-1	-1	0	0	damage_all_resist	120	120	-1	-1	0	0	defencedeadlystrikedamagetrim	19	19	-1	-1	0	0	addphysicsdamage_v	480	480	-1	-1	0	0	addphysicsdamage_p	56	56	-1	-1	0	0	deadlystrikedamageenhance_p	20	20	-1	-1	0	0	skilldamageptrim	26	26	-1	-1	0	0	attackspeed_v	7	7	-1	-1	0	0	castspeed_v	7	7	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Thương Phong Tuyệt Thổ Cung Tiễn	Hệ thổ Cấp 7 (2-20)_Tụ Tiễn 10	7	23	2	2	2699	10	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3a.spr	\setting\Immagine\item\TrangBiMoi\sw_jianshi_3.spr	17		Thương Phong Phẩm 10	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	29	29	-1	-1	0	0	allseriesstateresistrate	68	68	-1	-1	0	0	damage_all_resist	125	125	-1	-1	0	0	defencedeadlystrikedamagetrim	20	20	-1	-1	0	0	addphysicsdamage_v	490	490	-1	-1	0	0	addphysicsdamage_p	58	58	-1	-1	0	0	deadlystrikedamageenhance_p	21	21	-1	-1	0	0	skilldamageptrim	27	27	-1	-1	0	0	attackspeed_v	7	7	-1	-1	0	0	castspeed_v	7	7	-1	-1	0	0	5	150											4	ignoreresist_p	35	40	30	30			8	deadlystrikeenhance_r	100	110					10	weaponbasedamagetrim	600	800					12	deadlystrikedamageenhance_p	30	36					14	skilldamageptrim	25	35					16	allskill_v	3	3	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
