ClassParamID	Desc	Probability	Name	BindMoney	Money	Coin	Genre	DetailType	ParticularType	Level	Series	EnhTimes	Amount	Exp	BaseExp	MKP	GTP	Bind	TimeLimit	Announce	FriendMsg
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Kim Vũ				1	17	2171	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Mộc Vũ				1	17	2172	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Thủy Vũ				1	17	2173	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Hỏa Vũ				1	17	2174	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Thổ Vũ				1	17	2175	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Kim Vũ				1	17	2176	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Mộc Vũ				1	17	2177	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Thủy Vũ				1	17	2178	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Hỏa Vũ				1	17	2179	10			1					1		1	1
244	Túi Tân Niên VIP: Phi Phong 	2	Thương Phong Thổ Vũ				1	17	2180	10			1					1		1	1
245	Túi Tân Niên VIP: Ngoại Trang Áo 	80	Bạc Khóa - 2025	2025																	
245	Túi Tân Niên VIP: Ngoại Trang Áo 	80	Bạc - 2025		2025																
245	Túi Tân Niên VIP: Ngoại Trang Áo 	80	Đồng Khóa - 2025			2025															
245	Túi Tân Niên VIP: Ngoại Trang Áo 	80	Điểm Kinh Nghiệm - 2025											2025							
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tỏa Tử Giáp				1	25	454	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Minh Quang Khải				1	25	455	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tế Lân Giáp				1	25	456	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tỏa Tử Hoàng Kim Giáp				1	25	457	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Kính Hoa Khải				1	25	458	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thích Khách Trang				1	25	459	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Mộng Mị Trang				1	25	460	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tham Lang Trang				1	25	461	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Sơn Hồn Trang				1	25	462	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Vô Dung Kình Trang				1	25	463	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Sí Nhiễm Hoa Y				1	25	465	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Y Sơn Quan Lan Khải				1	25	466	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tử Tô Kim Bộ				1	25	467	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	U Long Ngự Vân Bào				1	25	468	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thanh Ngự Vĩ Bào				1	25	469	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Quân Lâm Thiên Hạ				1	25	470	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thanh Sương Dạ Nguyệt Y				1	25	471	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Kiếm Tâm Hà Ảnh Sam 				1	25	472	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Ly Mực Bàn Cánh Giáp				1	25	473	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Nghịch Thế Trọng Thiên Khải				1	25	474	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Uyên Lâm Tàn Tinh Bào				1	25	475	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Uyên Lâm Phá Nguyệt Bào				1	25	476	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Uyên Lâm Tử Quang Bào				1	25	477	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Uyên Lâm Phong Ngâm Bào				1	25	478	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Chung Linh Ngọc Thanh Bào				1	25	479	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Hoàng Sương Nhật Hi Bào				1	25	480	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Càn Khôn Thất Tinh Khải				1	25	481	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Như Ý Thanh Hồng Giáp				1	25	482	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Liệt Thạch Đoàn Kim				1	25	483	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thần Long Đằng Vân				1	25	484	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Lam Hải Kim Lữ				1	25	485	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Yến Vân Phi Sa 				1	25	486	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tử Sắc Vân Bào				1	25	487	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Hồng Sắc Vân Bào				1	25	488	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Hoàng Sắc Vân Bào				1	25	489	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thanh Sắc Vân Bào				1	25	490	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thanh Vân Bạch Sắc Bào				1	25	491	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Kim Lưu Tự Thước Thường				1	25	492	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Hồng Tử Linh Diệp Bào				1	25	493	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Mặc Uyên Tố Hoa				1	25	494	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thúy Lan Vân Văn				1	25	495	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tử Tiêu Lưu Kim Giáp				1	25	496	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tinh Động Hồng Loan Khải				1	25	497	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Long Dĩnh Sam				1	25	499	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Phong Lộ Quy Mộng Sam				1	25	500	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Nhã Thanh Song Điệp				1	25	501	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Mộ Quang Lưu Hà				1	25	502	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Đào Tịch Tuyết Y				1	25	503	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Phượng Hi Hoàng Bào				1	25	504	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tuyết Vũ Lam Bào				1	25	505	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Phượng Vũ Cửu Thiên				1	25	506	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tinh Sa Lãng Sa Y				1	25	507	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Bạch Ngọc Bích Hà La				1	25	508	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Ly Mực Bàn Cánh Khải				1	25	509	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Cực Nghiệp Trọng Thiên Khải				1	25	510	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Uyên Lâm Tàn Tinh Bào				1	25	511	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Uyên Lâm Phá Nguyệt Bào				1	25	512	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Uyên Lâm Tử Quang Bào				1	25	513	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Uyên Lâm Phong Ngâm Bào				1	25	514	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Chung Linh Ngọc Thanh Thường				1	25	515	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Hoàng Sương Nhật Hi Thường				1	25	516	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tử Kim Thánh Nữ Y				1	25	517	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Lưu Tiên Thủy Văn Sam				1	25	518	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thiều Hoa Bất Phụ				1	25	519	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Kim Phượng Hồng Hà				1	25	520	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Lam Điệp Y				1	25	521	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Yến Vân Lữ Sa				1	25	522	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tử Sắc Vân Bào 				1	25	523	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Hồng Sắc Vân Bào 				1	25	524	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Hoàng Sắc Vân Bào 				1	25	525	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thanh Sắc Vân Bào 				1	25	526	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Thanh Vân Bạch Sắc Bào				1	25	527	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Kim Lưu Tự Thước Thường				1	25	528	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Hồng Tử Linh Diệp Bào				1	25	529	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Đào Thiển Lưu Ly				1	25	530	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Liên Y Tạp Oa				1	25	531	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Tử Tiêu Dật Thái Quần				1	25	532	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	50	Phong Vũ Hồng Loan Quần				1	25	533	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tỏa Tử Giáp				1	25	534	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Minh Quang Khải				1	25	535	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tế Lân Giáp				1	25	536	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tỏa Tử Hoàng Kim Giáp				1	25	537	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kính Hoa Khải				1	25	538	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thích Khách Trang				1	25	539	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Mộng Mị Trang				1	25	540	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tham Lang Trang				1	25	541	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Sơn Hồn Trang				1	25	542	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Vô Dung Kình Trang				1	25	543	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Sí Nhiễm Hoa Y				1	25	545	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Y Sơn Quan Lan Khải				1	25	546	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Tô Kim Bộ				1	25	547	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	U Long Ngự Vân Bào				1	25	548	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Ngự Vĩ Bào				1	25	549	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Quân Lâm Thiên Hạ				1	25	550	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Sương Dạ Nguyệt Y				1	25	551	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kiếm Tâm Hà Ảnh Sam 				1	25	552	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Ly Mực Bàn Cánh Giáp				1	25	553	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Nghịch Thế Trọng Thiên Khải				1	25	554	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Tàn Tinh Bào				1	25	555	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Phá Nguyệt Bào				1	25	556	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Tử Quang Bào				1	25	557	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Phong Ngâm Bào				1	25	558	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Chung Linh Ngọc Thanh Bào				1	25	559	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hoàng Sương Nhật Hi Bào				1	25	560	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Càn Khôn Thất Tinh Khải				1	25	561	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Như Ý Thanh Hồng Giáp				1	25	562	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Liệt Thạch Đoàn Kim				1	25	563	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thần Long Đằng Vân				1	25	564	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Lam Hải Kim Lữ				1	25	565	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Yến Vân Phi Sa 				1	25	566	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Sắc Vân Bào				1	25	567	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hồng Sắc Vân Bào				1	25	568	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hoàng Sắc Vân Bào				1	25	569	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Sắc Vân Bào				1	25	570	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Vân Bạch Sắc Bào				1	25	571	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kim Lưu Tự Thước Thường				1	25	572	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hồng Tử Linh Diệp Bào				1	25	573	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Mặc Uyên Tố Hoa				1	25	574	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thúy Lan Vân Văn				1	25	575	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Tiêu Lưu Kim Giáp				1	25	576	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tinh Động Hồng Loan Khải				1	25	577	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Long Dĩnh Sam				1	25	579	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Phong Lộ Quy Mộng Sam				1	25	580	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Nhã Thanh Song Điệp				1	25	581	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Mộ Quang Lưu Hà				1	25	582	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Đào Tịch Tuyết Y				1	25	583	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Phượng Hi Hoàng Bào				1	25	584	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tuyết Vũ Lam Bào				1	25	585	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Phượng Vũ Cửu Thiên				1	25	586	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tinh Sa Lãng Sa Y				1	25	587	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Bạch Ngọc Bích Hà La				1	25	588	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Ly Mực Bàn Cánh Khải				1	25	589	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Cực Nghiệp Trọng Thiên Khải				1	25	590	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Tàn Tinh Bào				1	25	591	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Phá Nguyệt Bào				1	25	592	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Tử Quang Bào				1	25	593	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Phong Ngâm Bào				1	25	594	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Chung Linh Ngọc Thanh Thường				1	25	595	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hoàng Sương Nhật Hi Thường				1	25	596	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Kim Thánh Nữ Y				1	25	597	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Lưu Tiên Thủy Văn Sam				1	25	598	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thiều Hoa Bất Phụ				1	25	599	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kim Phượng Hồng Hà				1	25	600	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Lam Điệp Y				1	25	601	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Yến Vân Lữ Sa				1	25	602	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Sắc Vân Bào 				1	25	603	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hồng Sắc Vân Bào 				1	25	604	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hoàng Sắc Vân Bào 				1	25	605	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Sắc Vân Bào 				1	25	606	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Vân Bạch Sắc Bào				1	25	607	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kim Lưu Tự Thước Thường				1	25	608	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hồng Tử Linh Diệp Bào				1	25	609	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Đào Thiển Lưu Ly				1	25	610	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Liên Y Tạp Oa				1	25	611	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Tiêu Dật Thái Quần				1	25	612	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Phong Vũ Hồng Loan Quần				1	25	613	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tỏa Tử Giáp				1	25	628	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Minh Quang Khải				1	25	629	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tế Lân Giáp				1	25	630	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tỏa Tử Hoàng Kim Giáp				1	25	631	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kính Hoa Khải				1	25	632	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thích Khách Trang				1	25	633	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Mộng Mị Trang				1	25	634	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tham Lang Trang				1	25	635	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Sơn Hồn Trang				1	25	636	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Vô Dung Kình Trang				1	25	637	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Sí Nhiễm Hoa Y				1	25	638	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Y Sơn Quan Lan Khải				1	25	639	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Tô Kim Bộ				1	25	640	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	U Long Ngự Vân Bào				1	25	641	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Ngự Vĩ Bào				1	25	642	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Quân Lâm Thiên Hạ				1	25	643	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Sương Dạ Nguyệt Y				1	25	644	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kiếm Tâm Hà Ảnh Sam 				1	25	645	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Ly Mực Bàn Cánh Giáp				1	25	646	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Nghịch Thế Trọng Thiên Khải				1	25	647	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Tàn Tinh Bào				1	25	648	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Phá Nguyệt Bào				1	25	649	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Tử Quang Bào				1	25	650	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Phong Ngâm Bào				1	25	651	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Chung Linh Ngọc Thanh Bào				1	25	652	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hoàng Sương Nhật Hi Bào				1	25	653	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Càn Khôn Thất Tinh Khải				1	25	654	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Như Ý Thanh Hồng Giáp				1	25	655	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Liệt Thạch Đoàn Kim				1	25	656	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thần Long Đằng Vân				1	25	657	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Lam Hải Kim Lữ				1	25	658	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Yến Vân Phi Sa 				1	25	659	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Sắc Vân Bào				1	25	660	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hồng Sắc Vân Bào				1	25	661	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hoàng Sắc Vân Bào				1	25	662	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Sắc Vân Bào				1	25	663	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thanh Vân Bạch Sắc Bào				1	25	664	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kim Lưu Tự Thước Thường				1	25	665	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hồng Tử Linh Diệp Bào				1	25	666	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Mặc Uyên Tố Hoa				1	25	667	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thúy Lan Vân Văn				1	25	668	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Tiêu Lưu Kim Giáp				1	25	669	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tinh Động Hồng Loan Khải				1	25	670	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Long Dĩnh Sam				1	25	671	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Phong Lộ Quy Mộng Sam				1	25	672	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Nhã Thanh Song Điệp				1	25	673	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Mộ Quang Lưu Hà				1	25	674	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Đào Tịch Tuyết Y				1	25	675	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Phượng Hi Hoàng Bào				1	25	676	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tuyết Vũ Lam Bào				1	25	677	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Phượng Vũ Cửu Thiên				1	25	678	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tinh Sa Lãng Sa Y				1	25	679	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Bạch Ngọc Bích Hà La				1	25	680	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Ly Mực Bàn Cánh Khải				1	25	681	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Cực Nghiệp Trọng Thiên Khải				1	25	682	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Tàn Tinh Bào				1	25	683	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Phá Nguyệt Bào				1	25	684	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Tử Quang Bào				1	25	685	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Uyên Lâm Phong Ngâm Bào				1	25	686	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Chung Linh Ngọc Thanh Thường				1	25	687	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Hoàng Sương Nhật Hi Thường				1	25	688	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Tử Kim Thánh Nữ Y				1	25	689	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Lưu Tiên Thủy Văn Sam				1	25	690	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Thiều Hoa Bất Phụ				1	25	691	2			1					1			
245	Túi Tân Niên VIP: Ngoại Trang Áo 	25	Kim Phượng Hồng Hà				1	25	692	2			1					1			
