key	value
MSG_COSUME_NOBINDITEMONLY	Bạn tốn %d %s không khóa!
MSG_COSUME_BINDANDNOBINDITEM	Bạn tốn %d %s khóa và %d %s không khóa!
MSG_TEAMATE_ADD_ITEM	Đồng đội %s nhận được %s!
MSG_CAN_NOT_VIEW_ITEM	Hiện không thể tra xem trang bị người khác!
MSG_ITEM_DAMAGED	%s của bạn hao mòn lâu ngày nên bị hư hại!
MSG_ITEM_USINGTIMES_END	%s đã đạt số lần sử dụng tối đa nên bị hư hại!
MSG_ITEM_UNFIT_SIZE_IMMEDIATE	Thanh phím tắt chỉ có thể đặt vật phẩm 1×1 ô!
MSG_ITEM_LEFTUSAGETIME_FADE	<color=yellow>%s<color> sắp hư hại, thời gian dùng còn <color=yellow>%d<color> phút!
MSG_ITEM_LEFTUSAGETIME_TIMEOUT	%s đã bị hư hại!
MSG_ITEM_NOTHROW	Không thể vứt vật phẩm này!
MSG_IBSHOP_ADDITEMERROE	Đồng không đủ, mua thất bại
MSG_IBSHOP_DEDUCTCOIN	Trừ tiền thất bại, mua thất bại
MSG_IBSHOP_WAITCANCEL	Không thể mua vật phẩm do hệ thống đang bận, xin thử lại sau.
MSG_TRADE_STATE_OPEN	Bạn hiện có thể giao dịch
MSG_TRADE_STATE_CLOSE	Bạn hiện không thể giao dịch
MSG_TRADE_SELF_LOCK	Bạn đã khóa giao dịch
MSG_TRADE_SELF_CONF	Bạn đã xác nhận giao dịch
MSG_TRADE_SELF_CANCEL	Bạn hủy giao dịch
MSG_TRADE_SELF_UNLOCK	Bạn mở khóa giao dịch
MSG_TRADE_DEST_LOCK	%s đã khóa giao dịch
MSG_TRADE_DEST_CONF	%s đã xác nhận giao dịch
MSG_TRADE_DEST_UNLOCK	%s mở khóa giao dịch
MSG_TRADE_DEST_CANCEL	%s hủy giao dịch
MSG_TRADE_SUCCESS	Giao dịch thành công với %s
MSG_TRADE_PAY	Bạn nộp %d lượng bạc
MSG_TRADE_EARN	Bạn nhận %d lượng bạc
MSG_TRADE_GIVE	Bạn đã trao %s
MSG_TRADE_GIVE_COUNT	Bạn đã nộp %d %s
MSG_TRADE_GAIN	Bạn nhận được %s
MSG_TRADE_GAIN_COUNT	Bạn nhận được %d %s
MSG_TRADE_FAIL	Giao dịch thất bại với %s
MSG_TRADE_SELF_ROOM_FULL	Bạn không đủ chỗ trống!
MSG_TRADE_DEST_ROOM_FULL	Túi của %s không đủ chỗ trống!
MSG_TRADE_SEND_APPLY	Bạn mời %s giao dịch!
MSG_TRADE_CANTBEOFFER_ITEM	Vật phẩm này không thể thu mua!
MSG_TRADE_ERR_HANDITEM	Vật phẩm trên tay không thể giao dịch!
MSG_TRADE_FORBITITEM	Vật phẩm này không thể giao dịch!
MSG_PK_NORMAL_FLAG_0	Trạng thái PK đổi thành luyện công!
MSG_PK_NORMAL_FLAG_1	Trạng thái PK đổi thành chiến đấu!
MSG_PK_NORMAL_FLAG_2	Trạng thái PK đổi thành đồ sát!
MSG_PK_NORMAL_FLAG_3	Trạng thái PK đổi thành phe!
MSG_PK_NORMAL_FLAG_4	Trạng thái PK đổi thành bang hội!
MSG_PK_FIGHT_FLAG	PK ở dạng chiến đấu
MSG_PK_KILL_ALL_FLAG	PK ở dạng đồ sát
MSG_PK_VALUE	Trị PK hiện tại là %d!
MSG_PK_REFUSE_EXERCISE	%s từ chối tỷ thí với bạn!
MSG_PK_ACCETP_EXERCISE	%s đồng ý tỷ thí với bạn!
MSG_PK_ERROR_1	Bạn đang ở trạng thái phi chiến đấu!
MSG_PK_ERROR_2	Người chơi chữ trắng và dưới cấp 50 không thể cừu sát!
MSG_PK_ERROR_3	Bạn đang tỷ thí với %s!
MSG_PK_ERROR_4	Bạn đang cừu sát %s!
MSG_PK_ERROR_5	Không thể cừu sát người chơi chữ trắng hoặc dưới cấp 50!
MSG_PK_ERROR_6	Đối phương đang ở trạng thái phi chiến đấu!
MSG_PK_ERROR_7	Đối phương đang tỷ thí với người khác!
MSG_PK_ERROR_8	Dạng PK chuyển sang luyện công cần 3 phút!
MSG_PK_ERROR_9	Chữ trắng không thể tỷ thí!
MSG_PK_ERROR_10	Không thể tỷ thí với người chơi chữ trắng!
MSG_PK_ERROR_11	Đối phương đang cừu sát người khác!
MSG_PK_ERROR_12	Đang cừu sát không thể nhận lời tỷ thí!
MSG_PK_ERROR_13	Chữ trắng không thể tỷ thí!
MSG_PK_ERROR_14	Chữ trắng không thể cừu sát!
MSG_PK_ERROR_15	Hiện không thể tỷ thí với %s!
MSG_PK_ERROR_16	Hiện không thể cừu sát %s!
MSG_PK_ERROR_17	Không thể tỷ thí với người trọng thương!
MSG_PK_ERROR_18	Bị trọng thương không thể tỷ thí!
MSG_PK_ERROR_19	Không thể cừu sát người trọng thương!
MSG_PK_ERROR_20	Bị trọng thương không thể cừu sát người khác!
MSG_PK_ERROR_21	Tại đây cấm tỷ thí!
MSG_PK_ERROR_22	Người chơi chữ trắng và dưới cấp 50 không thể tự đổi trạng thái PK!
MSG_PK_ERROR_23	Bạn hiện không thể tỷ thí!
MSG_PK_ERROR_24	Bạn hiện không thể cừu sát!
MSG_PK_ENMITY_SUCCESS_1	%s cừu sát bạn!
MSG_PK_ENMITY_SUCCESS_2	Sau 10 giây bắt đầu cừu sát %s!
MSG_PK_ENMITY_CLOSE	Bạn và %s kết thúc cừu sát!
MSG_PK_ENMITY_OPEN	Bạn và %s bắt đầu cừu sát!
MSG_PK_EXERCISE_SUCCESS_1	%s nhận yêu cầu tỷ thí của bạn, sau 10 giây sẽ bắt đầu tỷ thí!
MSG_PK_EXERCISE_SUCCESS_2	Sau 10 giây bạn và %s sẽ bắt đầu tỷ thí!
MSG_PK_EXERCISE_CLOSE	Bạn và %s kết thúc tỷ thí!
MSG_PK_EXERCISE_OPEN	Bạn và %s bắt đầu tỷ thí!
MSG_PK_REFUSE_INVITE	%s từ chối tỷ thí với bạn!
MSG_PK_EXERCISE_WAITAPLY	Mời %s tỷ thí, chờ %s đồng ý!
MSG_PK_EXERCISE_WIN	Bạn tỷ thí thắng %s!
MSG_PK_EXERCISE_LOSE	Bạn tỷ thí thua %s!
MSG_TONG_CREATE_ERROR01	Tên bang quá dài!
MSG_TONG_CREATE_ERROR02	Phe bang hội bị lỗi!
MSG_TONG_CREATE_ERROR03	Thành viên bang không thể lập bang khác!
MSG_TONG_CREATE_ERROR04	Sát thủ mới được lập bang!
MSG_TONG_CREATE_ERROR05	Cấp lập bang không đủ!
MSG_TONG_CREATE_ERROR06	Cấp thống soái lập bang không đủ!
MSG_TONG_CREATE_ERROR07	Lập bang cần %d bạc!
MSG_TONG_CREATE_ERROR08	Đang tổ đội, không thể lập bang!
MSG_TONG_CREATE_ERROR09	Tên bang quá dài hoặc có ký tự không phù hợp!
MSG_TONG_CREATE_ERROR10	Bạc để lập bang không đủ!
MSG_TONG_CREATE_ERROR11	Tên bang không phù hợp hoặc trùng tên bang khác!
MSG_TONG_APPLY_CREATE	Bạn xin lập bang!
MSG_TONG_CREATE_SUCCESS1	Lập bang thành công!
MSG_TONG_CREATE_SUCCESS2	%s vào đợt thử thách!
MSG_TONG_CREATE_SUCCESS3	Hãy mau mở rộng quy mô!
MSG_TONG_INSTATE_FAIL_ID2	%s không trên mạng, không thể bổ nhiệm!
MSG_TONG_INSTATE_FAIL_ID3	%s không đủ năng lực, không thể nhận chức vị mới!
MSG_TONG_CHANGE_JOB_CALL_ERROR1	Tên gọi quá dài!
MSG_TONG_CHANGE_JOB_CALL_ERROR2	Bạn không có quyền đổi tên gọi!
MSG_TONG_CHANGE_JOB_CALL_ERROR3	Bạn không có quyền đổi phe!
MSG_TONG_CHANGE_JOB_CALL_ERROR4	Tên gọi không phù hợp!
MSG_TONG_APPLY_ADD	Bạn xin vào bang!
MSG_TONG_APPLY_ADD_ERROR1	Thành viên bang không thể vào bang khác!
MSG_TONG_APPLY_ADD_ERROR2	Sát thủ mới được vào bang!
MSG_TONG_APPLY_ADD_ERROR3	Đang tổ đội, không thể vào bang!
MSG_TONG_REFUSE_ADD	%s từ chối bạn vào bang!
MSG_TONG_ADD_SUCCESS	Bạn vào bang!
MSG_TONG_CANNOT_LEAVE1	Bang chủ không thể rời bang!
MSG_TONG_CANNOT_LEAVE2	Trưởng lão không thể rời bang!
MSG_TONG_BE_KICKED	Bạn bị trục xuất khỏi bang!
MSG_TONG_LEAVE_SUCCESS	Bạn rời bang thành công!
MSG_TONG_LEAVE_FAIL	Bạn rời bang thất bại!
MSG_TONG_CHANGE_AS_MASTER	Bạn được bổ nhiệm làm bang chủ!
MSG_TONG_CHANGE_AS_MEMBER	Bạn trở thành bang chúng!
MSG_TONG_DISMISS	Bang của bạn không vượt qua khảo nghiệm, bị giải tán!
MSG_TONG_CHANGE_CAMP_NO_MONEY	Đổi phe cần 100 vạn quỹ bang!
MSG_TONG_CREATE_UNION_ERROR2	Đang liên minh, không thể lập liên minh!
MSG_TONG_CREATE_UNION_ERROR4	Bang chỉ định không tồn tại!
MSG_TONG_CREATE_UNION_ERROR5	Tồn tại bang hoặc liên minh bang cùng tên!
MSG_TONG_CREATE_UNION_SUCCESS	Bạn tạo một liên minh bang trống!
MSG_TONG_JOIN_UNION_ERROR1	Bạn xin vào liên minh không tồn tại hoặc đã giải tán!
MSG_TONG_NO_OPRIGHT	Bạn không có quyền này!
MSG_ADD_CONTRIBUTION	Nhận được %d điểm cống hiến
MSG_RIGHT_ASSIGN_NEED_DIRECTOR	Đối phương không phải trưởng lão, không thể trao quyền!
MSG_TONG_TARGET_NOTMEMBER	Đối phương không phải thành viên bổn bang!
MSG_TONG_RIGHT_ASSIGN_SUCCESS	Bạn đã trao quyền cho %s
MSG_TONG_SELF_RIGHT_ASSIGN	Quyền thao tác bang của bạn đã được bang chủ trao lại!
MSG_TONG_NORIGHT_MEMBER_ONLINE	Đối phương có quyền như bang chủ và trưởng lão đều không trên mạng!
MSG_CANT_SWITCH_HORSE	Bạn quá mệt, không thể xuống ngựa.
MSG_CANT_SWITCH_HORSE_WHEN_SIT	Bạn đang ngồi, không thể lên ngựa.
MSG_CANT_SWITCH_HORSE_WHEN_JUMP	Bạn đang khinh công, không thể lên ngựa.
MSG_SOMEONE_GIVE_YOU_MONEY	%s cho bạn ít tiền.
MSG_YOU_GIVE_SOMEONE_MONEY	Bạn cho %s ít tiền.
MSG_ENCHASER_SUCCESS	Khảm bảo thạch thất bại!
MSG_ENCHASER_MAGICATTRIBISFULL	Khảm bảo thạch thất bại!
MSG_ENCHASER_SERIESISSAME	Khảm bảo thạch thất bại!
MSG_ENCHASER_LEVELISFULL	Khảm bảo thạch thất bại!
MSG_ENCHASER_ITEMISINVALID	Khảm bảo thạch thất bại!
MSG_ENCHASER_CONDITIONISVALID	Khảm bảo thạch thất bại!
MSG_ENCHASER_UNCONDITION	Khảm bảo thạch thất bại!
MSG_CANT_STALL_NO_MARK_PRICE	Bạn chưa định giá vật phẩm nào!
MSG_CANT_STALL_NO_MARK_SPACE	Chỗ trống không đủ, xin định giá lại!
MSG_CANT_STALL_NO_ADV	Xin lập quảng cáo, dài 1-%d ký tự
MSG_CANT_STALL_DISABLED	Không được bày bán!
MSG_CANT_OFFER_DISABLED	Không được thu mua!
MSG_CANT_STALL_OUT_TOWN	Bạn chỉ được bày bán trong thành trấn!
MSG_CANT_OFFER_OUT_TOWN	Bạn chỉ được thu mua trong thành trấn!
MSG_CANT_STALL_TRADE_OR_HORSE	Cưỡi ngựa, tổ đội, giao dịch không thể bày bán
MSG_CANT_OFFER_TRADE_OR_HORSE	Cưỡi ngựa, tổ đội, giao dịch không thể thu mua
MSG_CANT_STALL_LOWERLEVEL	Cấp 25 mới được bày bán.
MSG_CANT_OFFER_LOWERLEVEL	Cấp 25 mới được thu mua.
MSG_STALL_ERR_WRONGSTATUS	Đối phương đã ngừng bày bán!
MSG_STALL_ERR_ITEMMISSING	Vật phẩm không tồn tại!
MSG_STALL_ERR_WRONGPRICE	Đối phương đã sửa giá vật phẩm!
MSG_STALL_ERR_STOPSELLING	Ngừng bán vật phẩm!
MSG_STALL_ERR_LACKMONEY	Bạc túi không đủ!
MSG_STALL_ERR_PEER_LACKMONEY	Bạc túi đối phương không đủ!
MSG_STALL_ERR_OVERMONEY	Bạc túi vượt quá giới hạn!
MSG_STALL_ERR_NOSPACE	Túi không đủ chỗ!
MSG_STALL_ERR_PEER_NOSPACE	Túi đối phương không đủ chỗ!
MSG_STALL_ERR_STOPBUYING	Vật phẩm này đã ngừng thu mua!
MSG_STALL_ERR_PEER_OVERMONEY	Bạc đối phương vượt quá giới hạn!
MSG_STALL_ERR_PEER_REMARK	Đối phương đã định giá mới
MSG_STALL_ERR_PEER_LACKITEM	Vật phẩm đối phương bán không đủ.
MSG_STALL_ERR_MONEYOVERFLOW1	Sau khi bán vật phẩm bạc túi có thể vượt quá giới hạn!
MSG_STALL_OPENED	Bạn bắt đầu bày bán.
MSG_STALL_CLOSED	Bạn ngưng bày bán.
MSG_STALL_SELLER_CLOSE	Chủ quầy đã dọn hàng.
MSG_STALL_ITEM_SELLED	Vật phẩm này đã bán.
MSG_STALL_ITEM_PRICEUP	Chủ quầy đã tăng giá vật phẩm này.
MSG_STALL_SELLER_DONOTSELL	Chủ quầy không bán vật phẩm này.
MSG_STALL_ITEM_PRICEDOWN	Chủ quầy giảm giá vật phẩm này.
MSG_STALL_NOMONEY	Bạn không đủ tiền.
MSG_STALL_NOSPACE	Hành trang không đủ chỗ trống.
MSG_STALL_ALL_SOLD_OUT	Đã bán hết, có thể dọn hàng rồi!
MSG_STALL_TAX_RATE1	Thuế khu này là %d%%.
MSG_STALL_TAX_RATE2	Quan phủ sẽ tự thu thuế mỗi lần giao dịch thành công.
MSG_STALL_TAX_RATE3	Bạn là thành viên bang thống trị, miễn thuế giao dịch.
MSG_STALL_LEVEL_NOT_ALLOW2	Thông báo: Để thành thị ngăn nắp, dân chúng dưới cấp %d bị cấm bày hàng!
MSG_STALL_STALL_PERMIT	Thông báo: Để thành thị ngăn nắp, hãy mua Giấy phép bày bán ở Kỳ Trân Các mới bày hàng.
MSG_STALL_TRADE_SUCCESS	<%s> đã mua %d <%s> của bạn.
MSG_OFFER_TRADE_SUCCESS	%s thu mua hoàn thành.
MSG_OFFER_ALL_FINISH	Bạn đã hoàn thành thu mua tất cả vật phẩm.
MSG_STALL_ALL_FINISH	Bạn đã hoàn thành bày bán tất cả vật phẩm.
MSG_OFFER_DEAL	Bạn thu mua từ %s được %d %s.
MSG_STALL_CANNOT_STALL	Bày bán thất bại, xin kiểm tra: Có phải đã định giá [vật phẩm không thể bày bán] không?
MSG_STALL_BUY_ACCOUNT_LOCK	Tài khoản của bạn đang khóa, không thể mua.
MSG_STALL_SELL_ACCOUNT_LOCK	Tài khoản của bạn đang khóa, không thể bán.
MSG_STALL_DISABLE_ACCOUNT_LOCK	Tài khoản của bạn đang khóa, không thể bày bán hoặc thu mua.
MSG_BUYSELL_CANNOT_SELL	Bán vật phầm từ npc thất bại: vật phẩm này không thể bán.
MSG_ACCOUNT_LOCK_NOTHROW	Tài khoản đang khóa, không thể vứt vật phẩm.
MSG_ACCOUNT_LOCK_OPERATE	Tài khoàn đang khóa, không thể tiến hành thao tác này.
MSG_BOX_MUST_UNLOCK	Hành trang này đã khóa, xin mở khóa trước.
MSG_PASSWORD_NULL	Mật mã không thể để trống!
MSG_BOX_JEWELRY_ONLY	Hành trang này chỉ có thể để trang sức.
MSG_PARTNER_LEVEL_UP	%s tăng đến cấp %d.
MSG_PARTNER_GET_EXP	%s nhận được %d điểm kinh nghiệm.
MSG_PARTNER_DEC_EXP	%s tổn thất %d điểm kinh nghiệm.
MSG_ATTRIBUTE_EXCEEDED	Tiềm năng một mục không thể vượt quá 60% tổng số, tăng điểm thất bại!
MSG_REPUTE_VALUE_INC	Danh vọng %s tăng %d điểm.
MSG_REPUTE_VALUE_DEC	Danh vọng %s giảm %d điểm.
MSG_REPUTE_LEVEL_INC	Danh vọng %s tăng cấp %s.
MSG_REPUTE_LEVEL_DEC	Danh vọng %s giảm cấp %s.
MSG_REPUTE_REACH_LIMIT	Danh vọng %s bạn nhận tuần này đã đạt tối đa, không thể tăng nữa.
MSG_REPUTE_LEVEL_LOW	Đẳng cấp nhân vật còn thấp, danh vọng %s không thể thăng cấp.
MSG_REPUTE_ERR_BUYITEM	Cấp danh vọng %s chưa đạt %s, không thể mua vật phẩm này!
MSG_HONOR_ERR_BUYITEM	Cấp vinh dự chưa đạt %d, không thể mua vật phẩm này!
MSG_SERIES_ERR_BUYITEM	Ngũ hành của bạn hiện không hợp với vật phẩm hiện tại, không thể mua vật phẩm này!
MSG_OFFICIAL_ERR_BUYITEM	Quan hàm của bạn chưa đạt cấp %d, không thể mua vật phẩm này!
MSG_LOCK_ERR_BUYITEM	Bạn đang trong trạng thái khóa, không thể mua vật phẩm này!
MSG_ITEM_SWITCH_TIME	Sau %d giây mới có thể thay trang bị!
MSG_TRAINING_ERR_OFFLINE	Đối phương không trên mạng.
MSG_TRAINING_ERR01	Bạn đã có 3 đệ tử, không thể nhận thêm.
MSG_TRAINING_ERR02	Đối phương đã có 3 đệ tử, không thể nhận thêm, bạn hãy tìm người khác bái sư.
MSG_TRAINING_ERR03	Bạn chưa đạt cấp 20, không thể bái sư.
MSG_TRAINING_ERR04	Đối phương chưa đạt cấp 69, nên chưa thể nhận đệ tử, bạn hãy tìm người khác bái sư.
MSG_TRAINING_ERR05	Đối phương đã vượt cấp 50, không thể bái sư.
MSG_TRAINING_ERR06	Bạn đã vượt cấp 50, không thể bái sư.
MSG_TRAINING_ERR07	Bạn chưa xuất sư, không thể nhận đệ tử.
MSG_TRAINING_ERR08	Đối phương cũng chưa xuất sư, bạn hãy tìm người khác bái sư.
MSG_TRAINING_ERR09	Đối phương chưa chọn mục \"Muốn nhận trò\".
MSG_TRAINING_ERR10	Đối phương chưa chọn mục \"Muốn bái sư\".
MSG_TRAINING_ERR11	Tháng này đối phương đã nhận 3 đệ tử, không thể nhận thêm, bạn hãy tìm người khác bái sư.
MSG_TRAINING_ERR12	Tháng này bạn đã nhận 3 đệ tử, không thể nhận thêm, bạn hãy tìm người khác bái sư.
MSG_TRAINING_ERR13	Đối phương đã có sư phụ.
MSG_TRAINING_ERR14	Đối phương đã xuất sư.
MSG_TRAINING_ERR15	Bái sư thất bại, hãy liên hệ đối phương để bái sư lại.
MSG_TRAINING_ERR16	Bạc không đủ, mang đủ 10000 lượng hãy nhận đệ tử.
MSG_TRAINING_ERR17	Quan hệ sư đồ đã đạt tối đa.
MSG_TRAINING_ERR18	Số đệ tử của đối phương đã đạt tối đa, bái sư thất bại.
MSG_TRAINING_ERR19	Bạn chưa đủ cấp 69, tạm thời không thể nhận đệ tử.
MSG_TRAINING_ERR20	Bạn chưa đủ cấp 20, không thể bái sư.
MSG_TRAINING_ERR21	Bạn đã vượt cấp 50, không thể bái sư.
MSG_LIFESKILL_FORBIDSTATE	Không thể dùng kỹ năng sống ở trạng thái chiến đấu!
MSG_ITEM_TIMEOUT	%s đã hết hạn sử dụng nên bị mất!
MSG_ITEM_TIMEOUTXUANJING	Mất Huyền Tinh trong thương khố hoặc túi do hết hạn sử dụng:\nBạn mất 1 %s.
MSG_ITEM_TIEMXUANJING	Trong thương khố hoặc túi có Huyền Tinh sắp quá hạn trong 1 tuần:\n%s: Quá hạn sau %d ngày %d giờ %d phút.
MSG_ITEM_MAILTITLE	Huyền Tinh quá hạn
MSG_ITEM_MAILCONTENT	Mất Huyền Tinh trong thương khố hoặc túi do hết hạn sử dụng.
MSG_ITEM_DISABLE_TRADE	Do Phi Phong rất quý nên khi vận chuyển phải cẩn thận, do vậy đợt Phi Phong gần nhất phải sau ngày 25/11/2008 mới chuyển đến.
MSG_IBSHOP_NOSALE	%s vật phẩm này đã ngừng bán.
MSG_IBSHOP_WRONGPRICE	Giá thương phẩm đã đổi, xin mở lại Kỳ Trân Các để mua.
MSG_IBSHOP_LESSMONEY	%s không đủ.
MSG_IBSHOP_LESSSPACE	Túi đã đầy.
MSG_IBSHOP_SELLOUT	%s còn lại không đủ.
MSG_IBSHOP_SYSTEM	Hệ thống khá chậm, xin thử lại sau.
MSG_IBSHOP_NOITEM	Số lượng bạn mua là 0.
STR_IBSHOP_TAEL	Bạc
STR_IBSHOP_COIN	Đồng
STR_IBSHOP_BINDCOIN	Đồng khóa
STR_IBHSOP_BANKCOIN	Tiền trang giữ đồng
MSG_FIGHTMODE_AUTOFIGHT	Trong khu an toàn không thể mở tự chiến đấu!
STR_ITEM_GOUHUO	Lửa trại
MSG_AUC_ERROR_WRONG_ITEM	Vật phẩm muốn đấu giá không tồn tại
MSG_AUC_ERROR_ITEM_CANT_TRADE	Loại vật phẩm này cấm đấu giá
MSG_AUC_ERROR_FAILED_CANCEL	Hủy đấu giá thất bại
MSG_AUC_COMPETE_FAILED_HIGHER_THAN_ONE_PRICE	Giá đấu mới không thể vượt giá chót
MSG_AUC_COMPETE_FAILED_LOWER_THAN_COMPETE_PRICE	Giá đấu mới phải lớn hơn giá đấu hiện tại.
MSG_AUC_FAILED_MONEY_NOT_ENOUPH	Tiền trên người không đủ
MSG_AUC_SEARCH_FINAL_PAGE	Trang cuối
MSG_AUC_WRONG_ONETIMEPRICE_AND_COMPETE_PRICE	Giá chót phải lớn hơn hoặc bằng giá đấu
MSG_AUC_WRONG_PRICE	Giá đấu không phù hợp
MSG_AUC_FAILED_NORMAL	Bán đấu giá thất bại
MSG_AUC_OPER_TOO_FAST	Xin đừng thao tác quá nhanh
MSG_AUC_OPER_WAITING	Đang thao tác
MSG_AUC_ADVS_INFO	<color=orange>[%s] tìm người mua <color>%s<color=orange>!<color><pic=126>
MSG_AUC_ADVS_HEAD	Đấu giá
MSG_IBSHOP_MAILCAPTION	Mua vật phẩm thất bại Kỳ Trân Các bồi thường 
MSG_IBSHOP_MAILCONTENT	Bạn mua %s ở Kỳ Trân Các, khi thêm vào người thất bại, hiện có bồi thường cho bạn.
MSG_BANK_ERROREMSG	Thao tác thất bại, xin thử lại sau.
MSG_ITEM_TAKE_MONEY_ERR	Bạc trong túi đã đạt tối đa!
MSG_ITEM_SAVE_MONEY_ERR	Rương chứa bạc đã đạt tối đa!
MSG_ITEM_TAKE_BIND_MONEY_ERR	Bạc khóa trong túi đã đạt tối đa!
MSG_ITEM_ADD_BIND_MONEY	Nhận được %d bạc khóa
MSG_ITEM_ADD_BIND_COIN	Nhận được %d đồng khóa
G_STR_CHOOSE_ROUTE	Đã chọn hệ phái: %s
G_STR_TYPE	Loại
G_STR_COIN_PRICE	Giá đồng
G_STR_COIN_SELL_ALL	Tổng đồng bán
G_STR_BIND_COIN_PRICE	Giá đồng khóa
G_STR_BIND_COIN_SELL_ALL	Tổng đồng khóa bán
G_STR_GOODSINFO	Số\tTên vật phẩm\Loại chính\tLoại\tLoại chi tiết\tCấp\tGiá gốc\tHiện giá\tThời gian (phút)\r\n
G_STR_KBUYSELLMGR_BUY	[Hao]Npc mua
G_STR_KBUYSELLMGR_AMOUNT	Tổng
G_STR_KPLAYER_AUTOFINDROAD	Tự tìm đường
G_STR_KPLAYERDBFUNS_LEVEL	Cấp
G_STR_KPLAYERDBFUNS_LASTLOGIN	Lần trước đăng nhập lúc
G_STR_KPLAYERDBFUNS_USER	Tên tài khoản
G_STR_KPLAYERDBFUNS_TOTALTIME	Tổng thời gian trên mạng
G_STR_KPLAYERDBFUNS_FRIENDS_AMOUNT	Số hảo hữu
G_STR_KPLAYERDBFUNS_MONEY_AMOUNT	Số tiền
G_STR_KPLAYERDBFUNS_ITEMS_VALUE	Giá trị trang bị
G_STR_KPLAYERDBFUNS_RESPECT	Uy danh giang hồ
G_STR_KPLAYERDBFUNS_ROUTE1	Hệ phái
G_STR_KPLAYERDBFUNS_ROUTE2	Hệ phái
G_STR_KPLAYERDBFUNS_XIULIANZHU	Tu Luyện Châu còn 
G_STR_KPLAYERDBFUNS_BAIHUTANG	Bạch Hổ Đường
G_STR_KPLAYERDBFUNS_SONGJIN	Chiến trường Tống Kim
G_STR_KPLAYERDBFUNS_YIJUN	Nhiệm vụ nghĩa quân
G_STR_KPLAYERDBFUNS_KIN	Gia tộc phó bản
G_STR_KPLAYERDBFUNS_MENPAI	Thi đấu môn phái
G_STR_KPLAYERDBFUNS_WABAO	Đào bảo
G_STR_KPLAYERDBFUNS_SHANGHUI	Nhiệm vụ thương hội
G_STR_KPLAYERDBFUNS_GUANFU	Nhiệm vụ truy nã
G_STR_KPLAYERDBFUNS_JUNYINGPLAY	Phó bản nhiệm vụ quân doanh ngày thường và chính tuyến
G_STR_KPLAYERDBFUNS_DENGMI	Đoán hoa đăng
G_STR_KPLAYERDBFUNS_LIFESKILL_WORKEXP	Tổng kinh nghiệm gia công kỹ năng sống
G_STR_KPLAYERDBFUNS_LIFESKILL_MAKEEXP	Tổng kinh nghiệm chế tạo kỹ năng sống
G_STR_KPLAYERITEM_MONEY_DROP	[Nơi]NPC rớt
G_STR_KPLAYERITEM_MONEY_AMOUNT	Tổng
G_STR_KPLAYERTRADE_TRADE	[Dịch chuyển]Giao dịch bình thường
G_STR_KPLAYERTRADE_AMOUNT	Tổng
KD_STR_SYSTEM	Hệ thống
KD_STR_KIN_CALL_PREFIX	[Gia tộc]
KD_STR_TONG_CALL_PREFIX	[Bang hội]
KD_STR_TONG_ENVOY_CALL_DEF	Chưởng lệnh sứ
G_STR_POINT	-
G_Player_TiredTimeWarn1	<color=Red>Bạn đã online %d giờ<color>
G_Player_TiredTimeWarn2	<color=Red>Bạn đã online %d giờ, hãy nghỉ ngơi, tập thể dục<color>
G_Player_TiredTimeWarn3	<color=Red>Bạn đã mệt, chỉ nhận được 50% hiệu quả<color>
G_Player_TiredTimeWarn4	<color=Red>Còn 5 phút sẽ vào thời gian mệt mỏi, hãy rời mạng nghỉ ngơi<color>
G_Player_TiredTimeWarn5	<color=Red>Bạn đã online quá 5 giờ, không nhận được bất cứ hiệu quả nào.<color>
MSG_SKILL_NOT_ALLOW	Không thể thi triển kỹ năng này
